"tree_ID","latitude","longitude","GUD","SRS","GUD_DOY","SRS_DOY","pheno_lag","dNDVI","NDVIseas","ratio","gup_rate","rain_sum","MAP","soil_texture","slope","elevation","curvature","admin","resid_trend"
"tree_3071775",-15.84692,26.60792,87,139.8,268,319.8,-52.8,0.124133234362718,0.509609745214252,0.254349404194785,148,671.602174788541,654.5577590906,-1.66847074102581,4.27153158187866,1001,2,"Zambia",-8.86403919111687
"tree_3072352",-10.73963,32.9107,91,144.333333333333,272,324.333333333333,-53.3333333333333,0.114108281378449,0.689502311108444,0.166664363289062,160,817.163830041885,867.515163580577,1.67433918170601,1.32317912578583,736,8,"Zambia",-6.96998444746582
"tree_3072762",-14.04839,25.34126,71,135,252,315,-64,0.114418106130305,0.457054951378917,0.250337745571096,130,1081.4466155757,899.001499366015,0.446435124575331,1.33180379867554,1159,4,"Zambia",-18.3084854597708
"tree_3074176",-14.43612,26.70708,61,137.333333333333,242,317.333333333333,-76.3333333333333,0.171164288720776,0.506733758615199,0.339567688179873,163.333333333333,893.570137710604,902.231103333864,-1.33031345714872,1.33298349380493,1122,6,"Zambia",-28.980725324431
"tree_3074412",-9.68139,29.123,61,91.5,242,271.5,-30.5,0.250826410457494,0.557977557707277,0.449581244341612,142.5,1261.98373681155,1308.11708480507,-0.146680478851708,2.07904696464539,1383,0,"Zambia",-18.1217955898234
"tree_3074782",-15.95572,27.29735,97.6666666666667,145.666666666667,278.666666666667,325.666666666667,-48,0.0537341400533427,0.736424906000491,0.0773675540659568,103.333333333333,644.748336732388,724.040857071912,-1.16608867179341,2.08989024162292,1000,-2,"Zambia",2.77470858904537
"tree_3074940",-11.75802,32.88591,112.666666666667,138,293.666666666667,318,-25.3333333333333,0.00678697398089867,0.836696019704702,0.0114122932366616,93.3333333333333,895.396071833974,951.561596417788,1.44207790160061,12.0951175689697,775,8,"Zambia",16.6531437013409
"tree_3075204",-15.83664,26.60232,84.3333333333333,146.666666666667,265.333333333333,326.666666666667,-62.3333333333333,0.096459137950579,0.549610735703439,0.188710275141211,143.333333333333,625.653031571554,735.445728938498,-1.12639501675206,2.88979959487915,1017,0,"Zambia",-10.0658406908144
"tree_3075310",-15.40484,26.66344,112.25,135.75,293.25,315.75,-23.5,0.09067004957403,0.617634570606679,0.159148133617131,116.25,683.952409505386,716.322654180021,-2.13278555570071,2.13499879837036,1025,2,"Zambia",17.7332610553836
"tree_3075555",-14.1187,23.39707,71,113,252,293,-42,0.21237290918356,0.532350010379605,0.39893473286893,230,1109.57798147481,760.059378787875,0.617061907558037,7.06216526031494,1044,-2,"Zambia",-22.5237642390989
"tree_3077819",-15.31586,26.43042,58.5,147,239.5,327,-88.5,0.284234913378062,0.483342620836042,0.588033648855809,147.5,707.26784915477,847.700959244487,-0.622366186371209,1.33579647541046,1122,2,"Zambia",-32.258848109294
"tree_3078991",-12.33055,30.77927,73.5,120.5,254.5,300.5,-47,0.33026104183184,0.56863335712177,0.568153822476939,187.5,1101.18243571227,1231.05948907667,-0.521017956695181,2.78028845787048,1299,-4,"Zambia",-8.3521677329357
"tree_3079375",-10.89937,32.86382,103.5,145.5,284.5,325.5,-42,0.210261152129439,0.667677659210679,0.316047306942174,121.25,790.074255183695,825.67595020205,1.25481303260445,0.927409946918488,675,8,"Zambia",3.74872162110878
"tree_3080313",-10.61054,30.9857,93.5,120.5,274.5,300.5,-27,0.203246193137033,0.564107932452023,0.351230432743507,115,1271.08405872074,1262.34072815743,1.27415255345165,0.927409946918488,1257,0,"Zambia",11.2788067827599
"tree_3080322",-11.08201,30.81001,91,118,272,298,-27,0.228609165887562,0.526729629795452,0.434016149758538,130,1155.10896110535,1208.58088191568,0.771741023893852,3.77498507499695,1192,-6,"Zambia",6.7497535553878
"tree_3081422",-15.46352,29.19639,98.5,147,279.5,327,-48.5,0.0706013763303355,0.62309852252694,0.114151469290504,112.5,691.110836552289,887.536281039444,0.0542689163810375,4.17209768295288,1187,-6,"Zambia",9.57150786683536
"tree_3082423",-12.13601,26.55969,46,134,227,314,-88,0.369745234004956,0.528865415182657,0.704974802112989,195,1295.54481426362,1196.97959803153,-2.83199252672619,3.78923916816711,1369,2,"Zambia",-34.9794805755433
"tree_3084",-27.0237,29.48663,77.6666666666667,108,258.666666666667,288,-30.3333333333333,0.0719638568938103,0.634942416339726,0.112410918548852,138.333333333333,720.410825064852,744.97061814455,-0.924841623966607,1.3940943479538,1613,0,"South Africa",-5.02573452755812
"tree_3084849",-16.95429,25.37453,111,143.25,292,323.25,-32.25,0.14606568873687,0.617351224969691,0.273775596975945,118.75,578.777163178626,525.617312915415,0.487342216304873,2.14864110946655,984,-12,"Zambia",12.9659923296436
"tree_3084912",-15.54952,27.99086,99.3333333333333,135.333333333333,280.333333333333,315.333333333333,-36,0.101537210887528,0.7167218258383,0.139409327975172,131.666666666667,732.332313559949,814.289673575184,-0.62660375242567,0.962636649608612,1029,2,"Zambia",6.29220031946952
"tree_3085519",-12.90866,31.89466,101,141.5,282,321.5,-40.5,0.017296924047413,0.62947108105287,0.0274161034160477,120,751.869219869604,864.517351571099,0.438387959028701,2.9380989074707,539,-8,"Zambia",-0.837357203046649
"tree_3086238",-13.34092,28.06135,56,123,237,303,-67,0.362366447281456,0.61482643395901,0.589461754857043,180,1316.1139206456,1227.54910153782,-1.6694552330565,4.23242855072021,1138,24,"Zambia",-29.0279439315886
"tree_3086517",-9.31648,30.52713,91,133,272,313,-42,0.347902796134014,0.505840567871092,0.68777163840025,165,1393.09769952297,1098.3940036517,-0.23986275663175,3.86639213562012,1522,-8,"Zambia",11.5841143355822
"tree_308689",-7.32577,31.88315,88.5,133,269.5,313,-44.5,0.254065544721222,0.578945491229958,0.450233468610865,130,1197.64417738564,1137.84260480517,2.00294939180137,3.84797620773315,1008,2,"United Republic of Tanzania",-0.331863390930033
"tree_3087106",-14.0913,29.06477,86,100,267,280,-14,0.221271436360147,0.432750327870952,0.511314312455313,115,849.370892575127,1041.89890452266,0.830547970868011,2.78028845787048,1144,-6,"Zambia",-1.56061094573651
"tree_308844",-6.73684,35.17152,116,146.666666666667,297,326.666666666667,-30.6666666666667,0.093633374237578,0.591307856855369,0.161504147114236,115,845.088929146743,772.418923391155,1.18103417728643,15.6310157775879,1133,-20,"United Republic of Tanzania",24.3804642015578
"tree_3088533",-12.49128,32.4889,114,136.4,295,316.4,-22.4,0.090237236005762,0.603254149260419,0.142866437942192,131,837.530360206067,873.636253139367,0.786442689849239,3.90540432929993,711,12,"Zambia",15.6320062674905
"tree_3089362",-16.86405,25.13014,84.75,144.25,265.75,324.25,-59.5,0.134960495890438,0.643621615106667,0.220173644347794,122.5,551.182812476932,499.176994615162,0.251184454274676,2.94383549690247,988,-2,"Zambia",-13.5836434097206
"tree_3089631",-12.12528,26.11229,56,99,237,279,-43,0.21917719171301,0.417786315214081,0.524615536056272,200,1102.58673340082,1227.43390813656,-1.29241575407405,2.65154504776001,1330,-4,"Zambia",-25.3020634304588
"tree_309001",-5.77271,32.22264,76,140,257,320,-64,0.163853531412994,0.415683028818629,0.394179025972423,170,1202.66721177101,1028.03044857042,3.26246147222191,1.85433411598206,1085,-4,"United Republic of Tanzania",-12.9039452660994
"tree_3090673",-13.60622,31.96145,78.5,130.5,259.5,310.5,-52,0.100771471708216,0.626826986650234,0.15334987724215,138.75,949.209670722559,924.948377842004,1.26824843188936,2.08512663841248,672,0,"Zambia",-19.8929441301507
"tree_3090827",-10.48523,32.81712,104.75,145.5,285.75,325.5,-40.75,0.162579523910098,0.631616504797464,0.256971944025332,116.25,926.139269766398,938.737775792368,1.22713246201348,4.65568494796753,757,-4,"Zambia",8.20403097566979
"tree_3091304",-11.88504,29.0572,63.5,129.5,244.5,309.5,-66,0.360012695092702,0.541271051390388,0.663592836339746,207.5,1104.93424328248,1206.50178168696,-0.352752657027007,2.10940384864807,1085,6,"Zambia",-22.8572325613755
"tree_3091594",-13.21931,26.867,31,136,212,316,-105,0.397757272266759,0.596998915842146,0.66626129748606,195,1034.18372130394,1367.78831600782,-1.95365680043689,2.11824941635132,1164,6,"Zambia",-51.5220189643029
"tree_3091778",-12.12167,30.56517,78.5,114,259.5,294,-35.5,0.172501937059994,0.553288907894425,0.310438504245802,167.5,1004.75120122364,1006.05503341282,-0.077363542120706,1.32647359371185,1190,-6,"Zambia",-8.67903559314821
"tree_309348",-7.23382,33.38121,64.3333333333333,131,245.333333333333,311,-66.6666666666667,0.23577101983683,0.462812556387493,0.518119681842103,183.333333333333,1200.35037777298,1036.50232094003,1.95204660490977,2.80256056785583,1269,0,"United Republic of Tanzania",-20.8775110369648
"tree_3093652",-15.53465,26.63523,96,136.5,277,316.5,-40.5,0.0531993177813617,0.625599631786291,0.092987587176353,138.75,706.376664336379,720.560751509207,-2.46364483658238,2.13608121871948,1007,6,"Zambia",1.1942815658457
"tree_3093983",-16.40277,27.08001,106,145.75,287,325.75,-39.75,0.10890430680115,0.592865212267828,0.194310989307341,130,672.578079926084,635.553208128659,-0.979642863850459,0.927409946918488,1084,-2,"Zambia",11.4761513398765
"tree_3095532",-14.676,26.11382,86,140.666666666667,267,320.666666666667,-54.6666666666667,0.143484375831593,0.50973405093349,0.290578764363725,130,920.081310202189,845.050487329074,0.8664526702344,3.99542737007141,1100,-4,"Zambia",-5.22378141137264
"tree_309607",-4.0728,31.42799,36,125,217,305,-89,0.091768418600652,0.591520450646321,0.15513989161386,155,1339.5026948303,1359.69354629517,1.55852067341915,1.31310176849365,1091,2,"United Republic of Tanzania",-48.0547637949421
"tree_3096472",-10.35578,29.78523,116,123,297,303,-7,0.023901757547378,0.61057195614164,0.0391465040392934,95,1303.39166414365,1285.73581242561,-0.573752541605102,3.96139931678772,1304,-8,"Zambia",35.0251119143577
"tree_3096748",-10.92254,33.07882,96,148,277,328,-52,0.102908468457117,0.602091630765313,0.182385112082418,130,794.838393889447,825.39100442849,1.75471623693519,3.35936594009399,716,-6,"Zambia",-2.95936269436689
"tree_3098552",-16.86982,23.14781,86,149,267,329,-63,0.040701423713226,0.526631035559413,0.0772864130006903,145,737.12034009397,386.971974808723,3.48631536928249,0.927409946918488,1004,-4,"Zambia",-13.6241359876545
"tree_31008",-25.49634,28.43363,92.25,100.5,273.25,280.5,-8.25,0.0768654159102165,0.459990246236433,0.190360646100499,153.75,681.349924647263,687.79391684466,1.39341161531921,5.05923795700073,1224,-2,"South Africa",1.1895912635013
"tree_3101270",-14.89415,26.08056,106,134.666666666667,287,314.666666666667,-28.6666666666667,0.0543601414491903,0.584492660271351,0.0984113174111284,130,811.913373637135,888.642690930392,0.559493077005552,2.13082647323608,1094,-6,"Zambia",15.2817763168353
"tree_3102536",-16.7117,25.96436,109,139.2,290,319.2,-30.2,0.0571322088991968,0.527376999355916,0.106977164387662,117,592.66805231232,590.017076818047,-0.106971526890296,0.968299806118012,1071,4,"Zambia",13.573984972168
"tree_3103772",-12.57998,31.83561,107.666666666667,149.333333333333,288.666666666667,329.333333333333,-41.6666666666667,0.116239976347044,0.689492091019171,0.182973306066736,128.333333333333,698.38815481453,928.489787868238,1.52465007602421,2.11388278007507,607,-4,"Zambia",8.06233472793185
"tree_31061",-24.65563,27.12136,96,132.666666666667,277,312.666666666667,-36.6666666666667,0.086735195609624,0.525000779418624,0.173083458314438,95,506.990317390893,671.401044856061,0.856168260306194,0.927409946918488,1005,-2,"South Africa",0.453964342199238
"tree_3107130",-10.96734,30.60493,103.5,120.5,284.5,300.5,-17,0.0867424359110345,0.506648302319892,0.174520252096561,165,1191.59121337322,1245.75852605731,1.08687839542343,2.08079171180725,1189,0,"Zambia",19.7220207183348
"tree_3107877",-13.88117,26.13194,84.3333333333333,127,265.333333333333,307,-42.6666666666667,0.22206544064674,0.5512676112212,0.402867627856062,146.666666666667,1085.74755289327,1061.3278587741,-1.21530725825569,1.91007721424103,1204,-14,"Zambia",-1.78518307366237
"tree_3108692",-12.23129,25.53679,76,128,257,308,-52,0.294479993770135,0.484135812685716,0.60825905883005,90,1253.84951133281,1344.12174512818,-1.33940460258635,1.85433411598206,1234,-6,"Zambia",-5.50073800027085
"tree_3110069",-14.6229,23.42249,106,114,287,294,-8,0.014466229904297,0.65971120169248,0.0219281253178422,195,990.927811468078,623.98324932903,2.53970472608656,1.33356440067291,1051,-4,"Zambia",10.6703845416206
"tree_3111370",-14.4445,29.32178,88.5,111,269.5,291,-22.5,0.108876561058834,0.542654586125485,0.210117134074856,125,909.000187352815,990.039815791467,1.29296155054564,5.12186050415039,1137,4,"Zambia",0.0634818114323184
"tree_3111964",-9.7865,31.65378,94.3333333333333,123.666666666667,275.333333333333,303.666666666667,-29.3333333333333,0.0749702483253,0.475864058673626,0.157381079937865,143.333333333333,1237.27326260613,1164.77391589435,0.159965058886657,2.07918071746826,1248,-6,"Zambia",10.5451740325608
"tree_3113648",-15.00963,28.31872,83.5,140,264.5,320,-56.5,0.328625179769834,0.538749275921763,0.609588546088063,177.5,750.781045531854,930.361708424656,-0.616276273166841,3.02357602119446,1143,2,"Zambia",-5.67161516417842
"tree_3114056",-13.88342,29.14608,91,100,272,280,-9,0.103058403383034,0.499044223017128,0.20651156476667,195,849.734000010562,1022.51266662103,0.82989301971485,2.93934798240662,1178,0,"Zambia",3.82283781441642
"tree_3114422",-12.36679,26.18738,58.5,108,239.5,288,-49.5,0.316999176975838,0.664882560083445,0.487005300450042,165,1113.21268075704,1237.95608088179,-3.59973104804156,2.93744897842407,1348,-10,"Zambia",-22.3024609424412
"tree_311517",-7.66337,34.31206,96,149.333333333333,277,329.333333333333,-53.3333333333333,0.122464861648918,0.622270615538136,0.21065090096989,151.666666666667,1225.2204971246,852.773447462566,1.34312071025015,2.08797311782837,1321,-8,"United Republic of Tanzania",9.17695780238318
"tree_3115520",-14.33028,24.91307,91,132,272,312,-41,0.217119997182583,0.475109834574572,0.456798550535674,115,944.656050741168,897.414253914729,0.299819497630202,1.91384100914001,1230,-4,"Zambia",3.04727260883221
"tree_3115864",-15.90407,25.34883,82.25,143,263.25,323,-60.75,0.152253419471627,0.462554544852287,0.326562906763834,150,682.016383117309,666.294998829653,1.6930465547517,2.08977580070496,1203,-6,"Zambia",-9.52488744286608
"tree_3116710",-14.11087,27.37984,76,124.333333333333,257,304.333333333333,-48.3333333333333,0.107960151438906,0.523146649702698,0.205488307740109,140,823.740128618559,947.392551919639,-0.932826858965878,1.33199143409729,1125,12,"Zambia",-13.2780474142251
"tree_3116850",-12.44125,27.09002,61,116.5,242,296.5,-55.5,0.249425817735178,0.555156647509726,0.441753766142529,175,1151.98501805589,1303.13120243287,-3.1799489146425,3.79362678527832,1343,-2,"Zambia",-18.9695096407279
"tree_3116955",-14.35715,28.76855,106,118,287,298,-12,0.139391149698923,0.573679696177587,0.242977310557934,90,954.491908407511,890.194467663765,-0.410388198718776,1.33274054527283,1157,6,"Zambia",16.5270134332245
"tree_3118851",-15.53221,26.19306,68.5,128,249.5,308,-59.5,0.091198730528972,0.622741014369045,0.148461260453322,147.5,779.035627324134,811.711439438022,-1.07809289010375,0,1092,2,"Zambia",-23.3548294582374
"tree_3119385",-14.85025,30.56076,106,146,287,326,-40,0.120590096272986,0.693646518633019,0.173849493991024,105,1103.11172233687,727.398647929316,0.309361224514784,10.9568138122559,735,20,"Zambia",6.01119616889083
"tree_3119698",-15.3832,26.4809,86,149,267,329,-63,0.224010844705266,0.4879553258589,0.48481449680681,166.666666666667,689.617471057418,734.570862665428,-1.75138286696862,2.08864688873291,1074,-6,"Zambia",-7.30504924115763
"tree_3120786",-9.51696,31.03943,96,133,277,313,-37,0.076217661251283,0.591750914352479,0.128800242471419,135,1400.73709177971,1123.44457638988,-0.0291549777847054,2.93453407287598,1499,12,"Zambia",16.4950493873304
"tree_3121599",-14.72359,26.5605,62.25,136.75,243.25,316.75,-74.5,0.177175688599094,0.530128997624008,0.328731754077381,156.25,819.29907679677,797.883653743307,-1.50112743653574,1.85433411598206,1118,0,"Zambia",-29.2973773764653
"tree_3122012",-16.25484,26.38165,92.6666666666667,144.666666666667,273.666666666667,324.666666666667,-52,0.146432790915897,0.664022123194625,0.213120553299403,146.666666666667,618.793080887612,707.460751442573,-2.41408516599044,2.94283390045166,1082,0,"Zambia",-0.869919228580572
"tree_3122091",-10.4169,31.12733,91,118,272,298,-27,0.292950869487264,0.523488983546295,0.559612291175095,150,1308.67206335068,1272.44510710845,1.1804825380964,1.32247161865234,1249,-4,"Zambia",8.76767861402594
"tree_3123225",-15.52275,27.99058,96,135.333333333333,277,315.333333333333,-39.3333333333333,0.064378806439426,0.637326290840103,0.105722395746203,128.333333333333,732.332313559949,814.289673575184,-0.516281015127755,2.9416880607605,1068,-6,"Zambia",3.71602035220173
"tree_3123556",-16.61362,26.04053,88.5,141.25,269.5,321.25,-52.75,0.0600661208666222,0.59274633708913,0.101840129578914,122.5,584.762855306115,639.905632746311,-0.420964521776663,1.34030091762543,1053,-4,"Zambia",-6.56358120151353
"tree_3125800",-13.82843,29.19864,96,133,277,313,-37,0.18134673418676,0.586838415806505,0.314400221065705,80,935.511777175449,996.477558051506,0.969142611447852,0,1227,0,"Zambia",9.40262275097651
"tree_3125959",-11.6969,25.07569,51,98,232,278,-47,0.225100633656625,0.453125366043017,0.496773410904688,175,1382.67218010826,1495.18745094538,-1.80517400194566,4.21078538894653,1504,-6,"Zambia",-23.1032613579606
"tree_3126064",-14.28079,28.50181,66,119,247,299,-53,0.106270118871944,0.56086422565821,0.189475659188691,130,934.073269029659,875.493898153305,0.423743998333147,2.66357350349426,1136,-2,"Zambia",-24.090455629043
"tree_3126424",-13.81329,28.823,91,110,272,290,-19,0.0995300325279665,0.491183249734657,0.207818091297038,130,929.627933347085,938.462506454749,0.507933934198562,2.93925476074219,1262,-2,"Zambia",4.2542683762574
"tree_3126474",-16.02144,27.53832,113.5,149.25,294.5,329.25,-35.75,0.295214791374723,0.676593049706541,0.447306962943132,122.5,621.712918987026,612.937743868811,-0.775393666281019,2.14024925231934,1055,0,"Zambia",18.0904264656767
"tree_3126871",-14.60983,26.47359,93.5,142,274.5,322,-48.5,0.242566151344316,0.475622299874819,0.519215927671067,132.5,778.844110024597,763.419008546595,-0.929363502033532,3.99480986595154,1140,4,"Zambia",1.88793843110493
"tree_3127234",-8.80507,30.04214,71,117,252,297,-46,0.235789525234851,0.613066557226197,0.384606732263581,95,1267.37982714176,977.830595316127,-0.0208420782897347,3.35260581970215,999,6,"Zambia",-20.2898968203902
"tree_3128883",-11.99502,26.7508,67.6666666666667,127.333333333333,248.666666666667,307.333333333333,-59.6666666666667,0.335277108741257,0.515585153655619,0.651468720254409,140,1301.36849869671,1255.09175956347,-3.16159932740876,3.97279214859009,1401,0,"Zambia",-11.8623231606995
"tree_3129611",-17.59605,25.41013,98,140.8,279,320.8,-42.8,0.146521956541313,0.604327459146105,0.255382258216241,127,513.411574815234,523.203744844368,0.161826600383,1.34400010108948,980,-2,"Zambia",-0.146105052044505
"tree_3130385",-15.62759,28.17079,122.666666666667,125.333333333333,303.666666666667,305.333333333333,-2.66666666666667,0.002873137078273,0.557607815317986,0.00505849201926862,106.666666666667,740.580297068336,825.693314223514,-2.11497663071009,0.927409946918488,1064,-6,"Zambia",30.46775553702
"tree_3131243",-12.70132,27.94389,81,119.75,262,299.75,-38.75,0.21655090335632,0.559884466080763,0.382033982253305,137.5,1209.06547888499,1218.92077598345,0.542933528536125,1.32798564434052,1300,-8,"Zambia",-1.00596799992845
"tree_3131538",-13.55312,28.68147,66,118,247,298,-52,0.193650843984172,0.434605239992329,0.445578714116724,125,1038.65393256194,962.672203063965,-0.712993871230035,6.02088117599487,1300,2,"Zambia",-19.6625300080987
"tree_3133476",-11.85511,30.58681,61,121,242,301,-60,0.300106847658703,0.541864186278122,0.55373725058324,182.5,1024.53662883345,1116.55259469552,-0.123816697448795,0.927409946918488,1192,0,"Zambia",-24.5634523481313
"tree_3134282",-13.31496,32.04745,106,133.4,287,313.4,-27.4,0.0929600547151128,0.580140227874685,0.174158424088108,153,878.390394153491,912.962405919329,0.863309659833148,3.9175295829773,609,4,"Zambia",6.21292706879498
"tree_3134940",-11.69456,24.80787,36,94,217,274,-58,0.373737499623509,0.579961132586689,0.644418183605856,160,1368.46132987738,1522.22330841841,-0.0148920668715296,4.21075487136841,1436,8,"Zambia",-39.0376356068264
"tree_3135478",-15.60902,28.45304,99.3333333333333,127,280.333333333333,307,-27.6666666666667,0.047527854033649,0.647957986502188,0.0804697415965778,128.333333333333,772.701686804493,833.741678509212,0.351432686714723,6.83395719528198,1189,2,"Zambia",9.67604266934169
"tree_3137139",-11.02557,31.67848,99.3333333333333,132,280.333333333333,312,-32.6666666666667,0.210333335440734,0.439514834250216,0.474029999619599,120,1160.5431861196,1278.12835324857,0.138818609125866,4.20282793045044,1454,8,"Zambia",21.162018257258
"tree_3138300",-14.12682,28.9812,101,110.5,282,290.5,-9.5,0.0036787149414825,0.572552852430567,0.00676399500401926,137.5,890.790216360773,926.970939063366,1.79771598535385,4.85949945449829,1198,-2,"Zambia",12.8477803361589
"tree_3138514",-17.03226,23.76947,106,149,287,329,-43,0.33729272565048,0.45559848202293,0.740328905734818,155,664.379963204265,427.695913732052,3.01838997792447,3.38810062408447,1017,6,"Zambia",7.20936236891597
"tree_3139938",-9.34838,32.31483,102.666666666667,139.333333333333,283.666666666667,319.333333333333,-36.6666666666667,0.176734877078313,0.564523819310351,0.315674770986634,183.333333333333,1112.37324901223,937.711633646762,0.761414571559019,1.87927520275116,1280,-2,"Zambia",16.2596757957267
"tree_3139991",-14.40772,26.96237,63.5,136.25,244.5,316.25,-72.75,0.282730723888013,0.654316264903165,0.430494739593726,162.5,826.036994854693,814.077071439876,-1.34502075315387,0.957519173622131,1123,-4,"Zambia",-27.7192330050068
"tree_3140507",-16.70043,25.78596,98,139.8,279,319.8,-41.8,0.136912145657175,0.659181445350978,0.214724569500996,104,579.587415773942,580.797573501206,0.0174303007461713,1.34061717987061,1037,0,"Zambia",1.78234402049066
"tree_3140724",-14.88766,26.15592,89.75,140,270.75,320,-50.25,0.155546399666508,0.61988958444349,0.25649130158319,140,804.793300304228,821.160046109036,-0.8177345214116,0.927409946918488,1113,4,"Zambia",-1.56230375104209
"tree_3140730",-12.64444,28.05323,71,116.333333333333,252,296.333333333333,-45.3333333333333,0.258899951984579,0.582099913990261,0.445539228769996,131.666666666667,1264.28044872049,1259.01644360678,-0.774046041541224,1.32783365249634,1309,0,"Zambia",-10.2590915725511
"tree_3141167",-10.23237,29.38227,101,121,282,301,-20,0.240963461504284,0.418857661548956,0.575287224335803,190,1279.80926813278,1205.74418210983,-0.914847061415,9.73226261138916,1260,18,"Zambia",18.0294398563263
"tree_3142191",-16.21003,26.07217,94.75,141,275.75,321,-46.25,0.086222428042733,0.558408533558684,0.16391823996348,125,613.286928611895,595.368932426817,-0.760117274631345,2.09045934677124,1012,12,"Zambia",-1.74508338745813
"tree_3144343",-15.79743,25.27266,101,143,282,323,-42,0.178734429983304,0.487826249537377,0.356759601729739,118.75,725.882447872263,700.009968125751,2.30827968033626,0,1202,-2,"Zambia",9.6867971483636
"tree_3144746",-11.80039,30.63504,41,121,222,301,-80,0.323525087278031,0.532477988583732,0.606938443006656,155,1051.30368812615,1144.34222743735,-0.0952853512591393,0.927409946918488,1185,-8,"Zambia",-44.3028050118699
"tree_3145356",-12.51931,32.39443,100,137.6,281,317.6,-37.6,0.132188953256738,0.639915200591279,0.206733177716742,120,804.294581368663,840.411495751194,0.565736689468284,0,645,-2,"Zambia",-0.123433855448034
"tree_3146487",-14.43287,30.83706,94.75,126.75,275.75,306.75,-32,0.00652156725356225,0.748646871026608,0.00725641877404982,111.25,905.741575908086,836.212953491541,0.261852546043568,12.2049474716187,770,-2,"Zambia",-3.00657172183383
"tree_3146721",-12.37039,29.40859,61,135,242,315,-74,0.484244528152418,0.648173132832646,0.74709133042305,185,1026.43854221702,1338.85872273662,0.237706268811752,1.32711315155029,1185,-4,"Zambia",-21.5271344254147
"tree_3147229",-17.74398,26.34036,100,150.2,281,330.2,-50.2,0.205745009799087,0.499141000646366,0.39570698385395,128,541.915890642004,557.682594025,0.269828208858164,4.94432544708252,1047,-2,"Zambia",3.6466446351478
"tree_3147939",-9.82193,31.31619,113.5,119.5,294.5,299.5,-6,0.073955816372345,0.450313398081348,0.139415077708968,147.5,1318.16439858079,1274.32084983454,-0.87001054591911,1.32122778892517,1300,2,"Zambia",32.2845683257406
"tree_3148237",-15.53591,26.01727,72.25,135,253.25,315,-62.75,0.0313443838471383,0.491151739222189,0.0526049286768539,128.75,697.484896975627,736.82555774609,-1.30028107011352,4.00378799438477,1096,-14,"Zambia",-20.5957635121412
"tree_3148474",-16.94329,25.37489,118,138.2,299,318.2,-20.2,0.138024528237733,0.630485004831799,0.231433273691033,114,554.374977079998,548.484525067066,0.078405621428178,0.927409946918488,984,-10,"Zambia",20.2922980656477
"tree_3148630",-13.3164,32.53785,98.5,134.5,279.5,314.5,-36,0.0725337217849257,0.606238865554851,0.112310829725174,137.5,1006.88135053224,1015.15626307033,0.291906886972587,16.3392524719238,936,-10,"Zambia",6.51963124637223
"tree_3148824",-12.06597,32.30591,117.25,139,298.25,319,-21.75,0.0309301411010708,0.66677158854737,0.0571232671572477,101.25,882.628499377824,888.50366203668,0.463819364147727,2.08246994018555,580,12,"Zambia",16.5508993505934
"tree_3149017",-15.56314,26.23381,83.5,140.5,264.5,320.5,-57,0.064572536867223,0.616696829585617,0.102619808326728,137.5,723.366088690714,764.586093169504,-1.44841603281571,2.67179012298584,1070,4,"Zambia",-9.45440097127229
"tree_3150205",-14.23572,32.47854,95,126.4,276,306.4,-31.4,0.131316725898178,0.588948702844521,0.198490760293107,147,1004.94347033874,1042.06965680943,-0.0924981556023864,14.314845085144,1035,-28,"Zambia",5.3256790321349
"tree_3151074",-11.28484,32.77494,118.5,138.75,299.5,318.75,-20.25,0.128396462134322,0.695134396549833,0.194272885344783,103.75,771.43470003702,833.688252173089,0.598241650364532,2.64744091033936,691,-14,"Zambia",19.17368090512
"tree_3151204",-12.05082,25.856,46,127,227,307,-81,0.517534342085472,0.538284085874032,0.961452057875967,90,1276.05392116681,1460.03208849207,-1.46311572770364,1.85433411598206,1320,10,"Zambia",-32.1771247102072
"tree_3153233",-12.98357,26.86835,61,116.666666666667,242,296.666666666667,-55.6666666666667,0.30425011548267,0.528436533429398,0.575890715337352,161.666666666667,1155.2195604096,1190.2945551817,-2.0130441031551,3.980548620224,1206,-4,"Zambia",-23.239386180811
"tree_3153430",-12.98015,28.28555,66,123.5,247,303.5,-57.5,0.279210705826169,0.506150743781309,0.548293508156354,152.5,1388.95151622827,1291.43567420563,-0.200637883263242,6.7783260345459,1209,4,"Zambia",-16.7379013394212
"tree_3154635",-11.86052,31.98174,99.3333333333333,139,280.333333333333,319,-39.6666666666667,0.21684969937351,0.544428880748728,0.389563963783933,103.333333333333,912.818386976542,1006.53645696701,0.844024468416088,5.07544326782227,794,-4,"Zambia",4.47314866290077
"tree_3156427",-14.2459,24.99492,91,128,272,308,-37,0.207251763414769,0.48489567117874,0.427415165227105,70,917.66406420481,998.848487315699,-0.22278130144949,3.01407837867737,1169,-10,"Zambia",3.3104319842282
"tree_3159008",-13.23914,31.83705,107.25,130,288.25,310,-22.75,0.0921899530465353,0.626502137118991,0.137196281852321,130,798.672675749719,806.13036619985,0.407134345721104,3.00239706039429,577,2,"Zambia",5.31722364648055
"tree_3159484",-14.31631,28.9181,93.5,111.5,274.5,291.5,-18,0.123901886311751,0.445026898312352,0.28314599232501,97.5,857.194054089954,880.280193898045,-1.1082077568179,1.85433411598206,1180,-12,"Zambia",4.33206715806306
