"tree_ID","PC1_texture_shallow"
"tree_356524",-1.8098687236403
"tree_45745",-0.070978717795205
"tree_3328921",-3.3723315975223
"tree_3492822",1.26531222288054
"tree_5036695",1.95429070663718
"tree_73513",-2.90230725843456
"tree_648379",-1.11822258534848
"tree_1044211",0.430074493228506
"tree_2782230",0.56148917339091
"tree_2760417",-1.98855364911654
"tree_252256",-1.97301969094097
"tree_511084",0.385159157035977
"tree_155964",-0.797377860845597
"tree_2700980",0.250356104189405
"tree_2214984",-1.18098822794741
"tree_528145",-1.58490545753114
"tree_3186905",0.373072504100479
"tree_148888",-3.7157770843186
"tree_3111508",-2.25175111120936
"tree_72098",-0.804825526278831
"tree_70589",-2.9294359066829
"tree_3665462",0.104512526831947
"tree_955165",0.745440725730787
"tree_3970563",0.893953645538276
"tree_4413350",0.580244962664374
"tree_3220833",0.162049265000717
"tree_2840578",0.455265599809153
"tree_4375987",-0.361697704323486
"tree_4354057",-0.565079318925493
"tree_2387058",-1.46419198844533
"tree_2652710",-1.80289387670045
"tree_4507640",0.484363504270654
"tree_1387434",0.203784895282515
"tree_161730",-0.245172169673393
"tree_893074",0.959071482419675
"tree_4578226",-0.0710161570760673
"tree_4555901",0.0192800158377707
"tree_4921409",2.23176589303854
"tree_1454241",-2.15160984971476
"tree_3537767",-0.591591304759368
"tree_4591813",-1.36522437545236
"tree_4342770",0.881529012151023
"tree_3084662",-1.42236992534885
"tree_1776223",-0.838789402833466
"tree_39612",-2.54822858177755
"tree_945727",-0.390506044561002
"tree_77560",-1.10699159429004
"tree_4760907",2.38380353402052
"tree_2693666",0.377423048988378
"tree_47292",0.919302287825748
"tree_1642404",2.49332156304182
"tree_3727964",-0.772929815146812
"tree_4309678",-0.293393221404989
"tree_2944969",-0.219534140628092
"tree_2870212",-1.53475548117223
"tree_884179",-2.14564971080748
"tree_2922975",-0.304217444118474
"tree_1633112",-1.49594694833335
"tree_1567024",1.65230891981936
"tree_3892111",-1.9571294464013
"tree_1290528",2.07099263821083
"tree_3258329",-1.51228646424337
