tree_ID,latitude,longitude,elevation,slope,curvature,num,swb
tree_2140115,-11.961935435862324,27.294380503194898,1298,3.3632614612579346,-4.0,2,0
tree_1814903,-7.025848801830396,33.99519205193646,1260,2.0761711597442627,-6.0,2,0
tree_2822635,-15.089682687780869,27.95163862116966,1079,1.3350552320480347,-2.0,2,0
tree_3526053,-16.966817080946818,24.570507410990103,1060,0.0,10.0,2,0
tree_2619470,-15.020990236052533,25.06847752113367,1177,2.1318461894989014,-6.0,3,0
tree_4331732,-20.23527126660684,32.71229976065796,990,24.58258628845215,14.0,2,0
tree_1930700,-8.888740826231642,36.494870461376095,970,13.807819366455078,18.0,2,0
tree_4483188,-17.986007054126624,31.35703625928206,1538,14.80925178527832,-12.0,3,0
tree_550551,-8.097245930143943,38.534525710636984,50,2.0897297859191895,4.0,2,0
tree_4665738,-14.907581918960243,34.99962240062935,660,2.1309332847595215,-12.0,2,0
tree_4270274,-19.04776360596262,31.323138173073758,1311,13.082171440124512,8.0,2,0
tree_4615101,-17.452337380949167,31.981930221810916,1110,1.3434432744979858,10.0,3,0
tree_61054,-32.57262733836089,26.907535650404245,1436,5.737918376922607,2.0,1,0
tree_4185164,-18.248697156286173,32.026913633238074,1638,8.76915168762207,2.0,2,0
tree_5032356,-21.495796707001247,21.678958741872595,1167,1.361324260058713,4.0,3,0
tree_137669,-28.417833177206372,31.275590778540874,689,4.864017009735107,0.0,3,0
tree_4571722,-18.357592863112373,29.21560202847626,1203,19.71091079711914,-2.0,2,0
tree_2790534,-10.096697924306968,29.41977088841039,1359,0.9419956803321838,-2.0,3,0
tree_1254921,-11.551867584785336,37.69183587535468,324,2.7802884578704834,-4.0,3,0
tree_3466145,-13.689877225982084,29.784681423119135,1400,0.9545227289199829,-6.0,3,0
tree_4257627,-18.709531872856644,31.774234212943504,1157,9.867774963378906,32.0,2,0
tree_173128,-27.773368220153944,32.11512802937838,133,1.0481348037719727,-12.0,2,0
tree_997377,-9.503543843076544,34.90684634411136,1733,13.915316581726074,4.0,2,0
tree_3687384,-13.602973805551478,27.301412505556176,1137,0.9274099469184875,6.0,4,0
tree_4380960,-20.845476950265642,30.95750526399436,647,23.310476303100586,36.0,2,0
tree_4161793,-18.576472297421823,27.477934938958935,1002,2.7802884578704834,-2.0,2,0
tree_1337561,-9.971588926050439,35.574743877199644,861,2.8228647708892822,8.0,2,0
tree_2469110,-12.935705005711728,28.232896420115754,1204,2.6558115482330322,-4.0,2,0
tree_4141448,-17.853130301834987,25.61424473546913,931,4.947230339050293,12.0,3,0
tree_4132059,-20.25744637614563,32.58897886192387,1084,3.1045236587524414,2.0,2,0
tree_11646,-33.180398352844506,19.22758577414493,811,3.3208045959472656,2.0,3,0
tree_256706,-28.45010369153016,21.26318324144719,797,2.1088197231292725,-4.0,4,0
tree_3315152,-9.600257285824734,30.64152890424613,1539,0.9274099469184875,6.0,2,0
tree_4194226,-16.66372752324305,31.23885224496153,1114,8.156298637390137,-2.0,2,0
tree_4188706,-20.72936641793497,31.266525426099218,496,0.99159175157547,8.0,2,0
tree_4472506,-17.615772352760064,29.258601139934644,826,0.9274099469184875,2.0,3,0
tree_3008203,-16.6540958649676,27.43681310904406,1201,8.769115447998047,-24.0,3,0
tree_962446,-8.391939000564074,35.35433497122886,1926,8.708940505981445,4.0,3,0
tree_894041,-2.453669404770183,32.218222445734064,1202,6.198643207550049,14.0,2,0
tree_5009269,-14.409968536900951,33.70331267428105,1217,3.016072988510132,4.0,2,0
tree_2842732,-12.889999219913907,27.197653683143546,1237,6.711044788360596,-4.0,2,0
tree_125730,-34.303632530904366,19.14753153293242,26,2.910147190093994,2.0,3,0
tree_3217800,-15.29756151979146,28.37974799510889,1142,2.6700234413146973,-8.0,4,0
tree_332975,-7.642542477521959,35.25868725363246,893,1.8543341159820557,0.0,2,0
tree_2357164,-10.517775295884913,28.98436196604667,1195,2.1013906002044678,6.0,2,0
tree_931969,-5.984648705850782,32.46242957402708,1095,1.8644890785217285,0.0,2,0
tree_5014279,-14.374991348237723,33.593427047020974,1196,2.086588144302368,8.0,3,0
tree_4396121,-18.13439255988214,30.35866136981974,1188,1.8543341159820557,0.0,3,0
tree_5012438,-12.063348771120845,33.92489432382888,1502,14.19814682006836,4.0,1,0
tree_704635,-6.300344142232644,33.26933066425443,1189,1.8543341159820557,6.0,2,0
tree_1581074,-4.702844435229337,36.37903193420968,1124,2.078626871109009,-4.0,2,0
tree_939596,-10.51733830398168,37.310337484727114,589,2.9754507541656494,6.0,2,0
tree_421763,-7.781100124555684,38.978228560960126,83,2.9331557750701904,4.0,2,0
tree_545378,-5.737552080075133,38.22839058691371,528,8.694960594177246,-36.0,2,0
tree_4414834,-17.503719602388024,31.79776043010149,1173,1.8543341159820557,6.0,2,0
tree_2224434,-10.274286082861504,31.079729223869318,1293,2.6429266929626465,0.0,2,0
tree_2901944,-16.66500282614433,23.57204333950672,992,0.9680634140968323,-6.0,2,0
tree_43167,-34.62978455925656,19.711130692380603,174,4.5932793617248535,0.0,3,0
tree_4933749,-10.643981233000597,33.657968075668556,1988,5.644049644470215,12.0,2,0
tree_47841,-33.61067039079466,26.290663610670542,319,13.690241813659668,-16.0,2,0
tree_3992556,-10.608103305924569,28.909988619576236,1236,2.976243734359741,-20.0,2,0
tree_2920947,-9.81805315857819,32.39226561895111,1228,2.0976920127868652,-2.0,1,0
tree_643382,-6.719615577883946,31.85222389036828,1229,4.749842166900635,-2.0,1,0
tree_4862999,-10.477656763707065,33.99394796274255,1790,13.916903495788574,14.0,1,0
tree_831901,-6.725474836668173,35.19180073783077,1104,12.331934928894043,6.0,2,0
tree_4843938,-11.607744580086065,34.1095144847447,653,2.9365909099578857,8.0,1,0
tree_1360245,-9.618481631830162,35.054143829209835,1570,6.464860916137695,8.0,2,0
tree_256929,-33.17444991203921,22.895562036890546,774,2.7802884578704834,-2.0,3,0
tree_862633,-6.798407893498334,32.33703519330313,1127,1.8543341159820557,-2.0,2,0
tree_4765054,-16.26051331048521,34.51138650808546,242,6.464860916137695,14.0,3,0
tree_801778,-4.403282026458843,37.52831172152271,616,1.3133832216262817,4.0,2,0
tree_312882,-6.310889916224043,38.34603059090573,303,2.629502058029175,-4.0,2,0
tree_2858055,-15.07534667789404,27.61223860358768,1099,2.879218816757202,6.0,2,0
tree_3750350,-9.959946213199892,29.398224512120137,1206,2.0794050693511963,4.0,4,0
tree_63957,-30.414141505126718,29.270007520429356,1725,19.369558334350586,16.0,2,0
tree_2927309,-14.046770296996732,28.012670337288174,1166,2.9395673274993896,10.0,2,0
tree_278248,-30.748859466602575,28.708936671278476,1864,4.284154891967773,-20.0,3,0
tree_334685,-4.5550921218234075,31.903699752929256,1098,1.3135197162628174,-10.0,2,0
tree_54347,-31.345995525073725,29.42226798500032,781,19.16768455505371,-10.0,4,0
tree_107058,-30.566669515760882,29.136502034889187,1458,7.744580268859863,10.0,2,0
tree_113762,-25.128902799508918,30.189955740563665,1796,12.44961166381836,-12.0,3,0
tree_4147784,-19.725939366979095,30.113281497949675,1214,3.095017671585083,-14.0,3,0
tree_43992,-33.42019097109461,25.948467736728055,321,8.584601402282715,4.0,2,0
tree_4882005,-15.8969494242946,35.60369682033967,1886,16.665237426757812,2.0,2,0
tree_3812856,-13.102297021068466,25.447728524830296,1246,1.9038641452789307,0.0,3,0
tree_4877973,-14.73044412961211,34.7898529097721,708,3.0200371742248535,0.0,2,0
tree_2373180,-12.136371009972075,26.404812138537707,1391,5.859006881713867,-8.0,3,0
tree_4645820,-16.010803651492232,35.54041325818916,1592,38.477962493896484,-8.0,1,0
tree_2064006,-13.92182628547918,29.338187175536543,1267,3.371683120727539,4.0,4,0
tree_4130610,-13.917946867562682,29.78783846666497,1241,2.939393997192383,-2.0,3,0
tree_4458914,-17.283489060459384,30.87204659230508,1382,11.055410385131836,16.0,2,0
tree_176446,-32.42568658134668,28.090347877639196,521,11.20254898071289,2.0,2,0
tree_3814126,-15.16675824948968,28.692375569965982,1187,6.732261657714844,6.0,2,0
tree_95429,-25.582522690574912,26.826134760673597,1273,1.8543341159820557,8.0,3,0
tree_1552398,-9.746038676565039,39.706885805002656,63,20.517364501953125,-40.0,2,0
tree_4659645,-10.536793361877862,33.991424111546294,2005,25.992733001708984,12.0,1,0
tree_4511480,-20.124391259811862,32.292216768614935,496,2.960757255554199,-6.0,3,0
tree_2173602,-15.140975727198658,28.42148518096914,1120,3.377657890319824,-10.0,3,0
tree_231896,-27.418999000335546,30.67097680760309,1191,5.898186206817627,-4.0,4,0
tree_800227,-8.548792339220086,31.656518404233598,1736,2.077702522277832,-4.0,1,0
tree_624575,-5.603685407349633,31.44566535182035,1064,0.9318622946739197,-4.0,2,0
tree_2046117,-14.68771702331799,23.30602228886024,1040,3.41866135597229,0.0,3,0
tree_377359,-8.410239151287415,37.06648708451838,298,5.682681083679199,-8.0,2,0
tree_820917,-6.391390067541901,33.33279259044707,1219,0.9332091212272644,-8.0,2,0
tree_1093824,-6.065420862332902,30.688973739454802,1575,4.145298004150391,10.0,1,0
tree_3572162,-15.409074718936038,28.628280451423752,1082,2.0887017250061035,18.0,2,0
tree_2795822,-12.580345865459469,30.985976624220616,1481,1.3276633024215698,-2.0,3,0
tree_225900,-26.018832351351435,30.430105086898052,1314,3.845067262649536,2.0,2,0
tree_2337009,-9.778117449543528,30.0167196646373,1514,1.8816496133804321,2.0,2,0
tree_4880991,-15.982497278004962,35.572322585327626,1902,16.649995803833008,-20.0,2,0
tree_1334672,-8.384184623832132,35.10255183024605,1900,7.091642379760742,-14.0,2,0
tree_280796,-34.11730007518401,24.738878607667168,32,16.110815048217773,-2.0,5,0
tree_4900909,-15.642642432115533,34.85935245879111,606,3.380286455154419,16.0,3,0
tree_1811087,-6.22624280092648,34.86339240434553,1146,3.9404776096343994,4.0,2,0
tree_3916255,-15.223549360506368,26.031157306663157,1111,3.8391311168670654,0.0,4,0
tree_1603645,-3.173765174790104,37.47954253330117,2945,30.73383140563965,14.0,1,0
tree_4975996,-11.26987403416542,34.04406825858328,1538,18.5935115814209,-14.0,1,0
tree_2424571,-12.678963344357475,27.831202760817135,1354,2.1145424842834473,-4.0,3,0
tree_837357,-6.347218212506467,31.9274979752515,1125,2.6295950412750244,-2.0,2,0
tree_3152772,-13.924978869923965,25.372993991174546,1182,0.9554851651191711,0.0,2,0
tree_143746,-28.83322965404223,31.64996798478608,242,18.979551315307617,-10.0,4,0
tree_950076,-7.480908982536653,38.96687123057699,94,3.8204102516174316,-12.0,2,0
tree_557057,-10.726572702712518,35.759270396993344,1166,21.21575355529785,-26.0,3,0
tree_3276308,-16.657252908513446,26.10201242240241,1078,1.3404598236083984,-12.0,2,0
tree_569661,-7.222637849521067,38.033403016048624,109,1.8543341159820557,8.0,3,0
tree_3318453,-15.448649240785372,25.975895667307807,1049,1.3362377882003784,2.0,3,0
tree_4449017,-17.458736190960863,31.285637133214284,1451,6.098376274108887,-2.0,2,0
tree_1514361,-9.361111237227375,34.844824707558985,1689,1.8793442249298096,10.0,2,0
tree_138649,-34.358265437011184,20.684534615943626,50,3.8704562187194824,0.0,3,0
tree_3547173,-12.36498020278014,27.577172232903376,1276,0.0,6.0,2,0
tree_4333703,-20.299277203128007,30.974632671140647,1162,7.558396816253662,-12.0,2,0
tree_3348526,-11.206679654035982,31.16843412112552,1318,1.3242439031600952,2.0,2,0
tree_2827955,-9.0543250847503,31.36197694324928,1727,1.3197375535964966,-6.0,1,0
tree_1936054,-8.370214260231686,38.46493252049586,116,3.3514082431793213,2.0,2,0
tree_301983,-9.769475711701949,37.24020028425747,468,2.0791590213775635,2.0,2,0
tree_3407924,-10.233900004620446,32.566696733959795,1366,0.9424002170562744,12.0,1,0
tree_2583924,-15.938869433298049,25.607377719846824,1082,3.704791784286499,0.0,3,0
tree_4379544,-19.41691474577319,32.748177687734,1794,31.987075805664062,8.0,2,0
tree_1354659,-10.148815897419643,35.89945115681052,990,2.972304344177246,-12.0,2,0
tree_4105667,-12.567632968356092,25.846443504625213,1294,0.9274099469184875,-12.0,2,0
tree_42794,-28.885517072994933,27.81395941704346,1640,9.171610832214355,-16.0,2,0
tree_114841,-27.93761920745762,31.336979222743658,1209,26.058252334594727,-72.0,2,0
tree_4382516,-18.04875106504966,32.78883577113932,1768,5.466980934143066,-4.0,2,0
tree_1670190,-6.31990621855411,38.572659942846066,94,12.465278625488281,2.0,4,0
tree_3506481,-15.379867607035965,24.642628911428538,1154,1.8543341159820557,-14.0,2,0
tree_3981928,-13.865391902546767,25.70581683470269,1136,2.863595485687256,10.0,2,0
tree_81595,-30.140544441790436,30.139924626743998,828,16.186016082763672,14.0,3,0
tree_1874303,-2.432305851623123,34.25860006936561,1312,3.8186817169189453,2.0,2,0
tree_2001810,-7.7253881159939315,31.519766693126524,1505,4.759974002838135,12.0,1,0
tree_4752009,-13.689694402838892,34.58440874693669,498,9.101970672607422,20.0,1,0
tree_1358240,-5.898735205854041,32.393554299155554,1093,2.075237512588501,4.0,2,0
tree_219850,-27.094380902745737,32.61967531357579,86,2.279543161392212,-4.0,3,0
tree_565359,-10.457028962233824,35.578797200057224,983,6.584819793701172,2.0,3,0
tree_4044641,-9.87890205155351,29.92116558816301,1433,2.822066307067871,0.0,3,0
tree_1884810,-10.001968781527564,37.00735048634758,623,2.641787052154541,4.0,3,0
tree_464619,-10.790484998111559,34.85762678668343,1546,23.623624801635742,-14.0,2,0
tree_284914,-32.35942879879353,27.47239227634951,1059,17.78501319885254,-14.0,1,0
tree_247466,-30.990814748863603,29.889858239666765,587,17.097925186157227,14.0,3,0
tree_2022862,-11.244631063101863,25.239577687655448,1478,2.7802884578704834,-10.0,2,0
tree_43481,-29.874068562836506,29.43308576415599,1792,20.82155990600586,8.0,2,0
tree_3780733,-16.17370353117672,26.101923240381343,1008,2.0903778076171875,2.0,2,0
tree_3498416,-13.926151613501021,25.83634809984021,1109,1.33143949508667,14.0,3,0
tree_1845766,-10.617494172743125,40.147070424594624,37,2.080293655395508,-6.0,2,0
tree_1902013,-6.663453200115795,38.412738742665276,160,2.084304094314575,0.0,4,0
tree_416422,-4.689141617692098,35.26752073281933,1402,0.9274099469184875,0.0,3,0
tree_1726435,-9.685461788753974,38.1813336934967,380,3.82174015045166,0.0,2,0
tree_4285896,-16.29800097304153,29.21190543370296,1077,4.011661529541016,12.0,2,0
tree_2982779,-13.373820602414893,22.88494937638335,1074,1.8543341159820557,-2.0,3,0
tree_981207,-9.819150097437335,38.29888451546764,369,2.641040802001953,0.0,2,0
tree_511999,-7.256714299771501,33.754320331231426,1359,2.0864174365997314,0.0,3,0
tree_2629536,-9.615583216145422,29.78982276663376,1265,3.373274564743042,6.0,3,0
tree_246536,-32.89598351035256,26.70272467991843,331,2.1579389572143555,-8.0,2,0
tree_4696811,-13.992226572910981,34.42980725431266,599,8.732151985168457,0.0,2,0
tree_2228470,-15.639851034856074,26.18368531729733,1042,0.9274099469184875,6.0,3,0
tree_3878295,-11.408971232426609,31.77602231246594,1494,4.7202277183532715,-6.0,2,0
tree_2863904,-16.63209911947096,26.905667287062855,1262,4.700779914855957,4.0,3,0
tree_5017981,-21.876215995173876,28.50468308842433,768,12.832969665527344,6.0,4,0
tree_240625,-31.819266674482254,29.01074646697991,469,29.551063537597656,14.0,2,0
tree_1236256,-6.288531983542065,32.19045562347426,1096,2.94636869430542,6.0,2,0
tree_3810207,-13.585124024034533,28.280497323861294,1217,2.9389545917510986,2.0,2,0
tree_2731387,-15.317034414091856,28.03790884925067,1147,0.9615603685379028,-16.0,2,0
tree_3228112,-15.281513215100109,28.433382062579735,1113,3.027087926864624,-6.0,4,0
tree_4853678,-10.938041111071136,33.435218141644725,1130,1.8886207342147827,2.0,2,0
tree_817381,-6.52616193778125,36.61251046536811,949,19.479745864868164,-32.0,3,0
tree_227334,-29.214010129400187,23.502155848696063,969,5.935653425146191,2.0,2,0
tree_234680,-27.11637764824239,30.591827763904423,1447,6.918995380401611,-10.0,2,0
tree_1095308,-5.786682455481998,32.027743026034024,1073,4.642483711242676,8.0,3,0
tree_1893302,-8.791197990687511,37.26192502458986,298,4.990266799926758,-4.0,2,0
tree_4871670,-12.70988275106207,33.28539234624894,1101,1.328008770942688,4.0,2,0
tree_4914471,-10.588269224438841,33.81987357581813,2401,5.957631587982178,-2.0,1,0
tree_4386959,-18.467032580267098,31.70608131244265,1429,2.1634459495544434,-2.0,3,0
tree_3498509,-16.021443066605762,27.53561341108526,1054,0.9648817777633667,-4.0,2,0
tree_1418992,-6.190454055871523,32.346501864839595,1093,2.9321463108062744,-10.0,2,0
tree_13322,-24.882078178897533,30.44002212764092,1340,2.0439183712005615,0.0,4,0
tree_1632729,-1.373978348497225,31.47983098409185,1152,0.9274099469184875,-8.0,2,0
tree_2802700,-12.669951501128462,28.336476878486252,1266,5.42791223526001,0.0,2,0
tree_1365773,-3.4513308380639494,31.13213257944941,1164,2.0760385990142822,2.0,3,0
tree_4880014,-12.431960359703949,33.883968694360355,986,3.9761366844177246,-14.0,1,0
tree_3800025,-15.715125119739293,22.634878530205047,1038,3.3806731700897217,-4.0,2,0
tree_3702240,-11.399593742911213,32.84705379449311,634,2.7802884578704834,14.0,1,0
tree_3318829,-13.594412331528863,28.28824724149218,1224,2.6595046520233154,0.0,2,0
tree_68230,-32.47860273354792,28.57488717540978,95,2.3851332664489746,6.0,3,0
tree_4402516,-16.13979206766527,31.086413416348428,347,1.9303619861602783,0.0,3,0
tree_4742329,-14.110771774416841,34.41610443677543,1188,31.872127532958984,-40.0,2,0
tree_2497971,-14.001336516363173,29.549579779177257,1219,5.716301441192627,-12.0,2,0
tree_4939001,-16.146748265308645,34.958246401954426,94,4.74931526184082,-12.0,2,0
tree_81211,-33.66926743773799,25.03005344735613,426,34.218753814697266,4.0,3,0
tree_3336688,-13.785252938414237,25.405986879868987,1167,2.6606132984161377,0.0,2,0
tree_4277824,-19.34470852241474,32.67786212322222,1066,13.672414779663086,10.0,3,0
tree_3558349,-12.564208378747047,30.22261419667911,1196,2.0832901000976562,2.0,3,0
tree_4888126,-16.62795215549125,34.89523038586714,223,4.015205383300781,0.0,2,0
tree_2687683,-15.408624349729639,22.444671115669262,1065,2.0887012481689453,-4.0,2,0
tree_288963,-27.60155013836257,31.647805320775163,379,4.569260120391846,0.0,2,0
tree_4380766,-18.063532985041835,31.564192716921994,1517,4.714743137359619,-20.0,2,0
tree_2853167,-12.368048064304908,26.320887397610804,1333,2.937450408935547,-10.0,2,0
tree_199522,-25.817356788453587,27.622307253766355,1329,2.12095046043396,8.0,3,0
tree_4232815,-17.052895567682537,31.2265941761656,1351,17.149330139160156,16.0,2,0
tree_4073984,-11.891798235392676,28.597722231904477,1068,1.8543341159820557,4.0,2,0
tree_4580900,-20.733063012708275,27.75793081230691,1159,1.9826371669769287,-12.0,2,0
tree_4264488,-20.07255421006555,32.68363219998537,954,5.6336517333984375,-2.0,2,0
tree_136588,-29.875152124392496,30.62085651176236,548,15.754706382751465,36.0,4,0
tree_4379143,-20.492008468860046,31.865730507459173,764,24.194324493408203,-18.0,3,0
tree_2370104,-14.651116721871311,26.667230235533,1177,2.0871357917785645,-4.0,3,0
tree_3733240,-11.559876130277322,24.8721388426494,1389,4.661931037902832,-4.0,2,0
tree_1859600,-6.698430388779025,32.73349832706605,1163,1.3159539699554443,-6.0,2,0
tree_4462053,-18.08435698696142,32.75881264374647,1789,5.906139850616455,-10.0,2,0
tree_12043,-28.257367966697064,24.42661221999541,1026,0.9274099368492421,2.0,2,0
tree_3364101,-12.361105243964694,26.04548885744893,1383,2.8461639881134033,2.0,2,0
tree_2892337,-13.718089958347235,24.953722555523242,1110,12.160828590393066,2.0,4,0
tree_4596347,-19.36435978075728,31.285186764007882,1269,2.172947883605957,-12.0,2,0
tree_117745,-30.061484580112847,29.061138767984897,1830,25.621761322021484,10.0,2,0
tree_4283858,-19.950945606135978,28.7770360625667,1350,0.9866116642951965,-10.0,2,0
tree_5045373,-22.16802402721243,28.832997780787448,576,1.3647629022598267,4.0,2,0
tree_3872764,-15.235178696053751,29.214233084452857,1200,5.007390022277832,-8.0,2,0
tree_4296365,-18.055060693040286,30.722853989258883,1388,2.159268379211426,4.0,2,0
tree_1061820,-9.270511222023462,34.23281754707459,2377,12.35705852508545,4.0,2,0
tree_3610281,-13.515981203099805,23.532830004842715,1103,0.9274099469184875,-6.0,2,0
tree_100577,-24.917866923952488,31.20058869882191,719,7.645727157592773,6.0,2,0
tree_3585292,-14.187040238834978,27.327105845826132,1125,2.0862224102020264,4.0,2,0
tree_380020,-7.3740867577003035,38.16898198357866,146,0.9274099469184875,-6.0,2,0
tree_4808149,-10.91469325795529,33.310095766085034,1176,3.884524345397949,18.0,1,0
tree_3232781,-13.885404348074633,28.55210562812773,1223,2.6612026691436768,2.0,2,0
tree_232186,-28.222301596012763,31.897693343810264,262,6.412391662597656,-4.0,3,0
tree_3326363,-11.858176613449695,24.687429499712508,1414,2.987894058227539,-6.0,2,0
tree_134089,-28.870819875922773,31.736688582073498,104,12.413742065429688,6.0,4,0
tree_25213,-26.920846067048785,32.815206894769396,34,2.9678988456726074,0.0,3,0
tree_3387377,-15.772455781983446,22.142049763576104,1048,2.138099431991577,-4.0,2,0
tree_1184709,-8.04667526509681,35.72420402630904,1756,6.246474266052246,-20.0,2,0
tree_3844766,-8.662726830236682,29.900341586243417,1067,1.319027066230774,-6.0,2,0
tree_1975032,-8.206596465277595,37.785227287818046,227,5.625149250030518,0.0,2,0
tree_1268455,-1.5043312495926087,31.259511260142144,1230,0.9277296662330627,0.0,3,0
tree_1592995,-5.7277286804543905,35.2261447341444,869,1.3147343397140503,-12.0,2,0
tree_241624,-27.97268557814192,31.41910248684497,738,13.667716979980469,26.0,3,0
tree_750678,-5.814721282906068,32.087147170268025,1079,0.9274099469184875,0.0,3,0
tree_3197783,-12.2128133793313,27.231547310250786,1292,2.7802884578704834,-6.0,2,0
tree_319481,-6.974194575227278,38.27851088275445,111,2.7802884578704834,6.0,2,0
tree_1540873,-5.330717077261892,30.85367063686382,1074,1.8543341159820557,-6.0,1,0
tree_4642787,-16.529513040635386,34.97636372953458,93,4.699830532073975,-6.0,2,0
tree_1411427,-7.0763302848564535,34.111208943145016,1266,3.358055591583252,-4.0,2,0
tree_121086,-30.947271627076706,28.543334576355598,1275,5.697696685791016,-8.0,3,0
tree_3423417,-11.106439062354521,28.499733486255007,1057,1.8543341159820557,-2.0,2,0
tree_69861,-27.421884038717128,29.8249515647328,1868,10.375140190124512,-6.0,2,0
tree_660366,-1.2475895882383552,31.668326103823127,1229,6.659182548522949,12.0,2,0
tree_290288,-32.81439979747872,27.399646501763595,551,18.50151252746582,-36.0,1,0
tree_4328080,-17.565290869734,30.51713782125921,1375,3.0594730377197266,-14.0,3,0
tree_4322031,-21.07941030973153,32.26012461833329,344,13.323649406433105,-6.0,4,0
tree_3243324,-13.15548517843397,32.74753111808124,1006,2.9384055137634277,4.0,3,0
tree_3895235,-13.49615158071513,27.94577936238543,1179,4.674890041351318,-16.0,2,0
tree_1579202,-10.324696220270711,35.0581124291474,760,15.042762756347656,-34.0,2,0
tree_3694641,-11.929482098395347,29.60213474419316,1182,1.3259892463684082,-6.0,2,0
tree_4585321,-19.699434470317414,32.9006165163471,1274,2.0994107723236084,30.0,2,0
tree_3963392,-14.417366185548623,23.511105264510327,1066,2.6644091606140137,-12.0,2,0
tree_5039320,-20.46920016697167,22.723940155545527,925,0.9274099469184875,0.0,4,0
tree_1413852,-6.188830943088069,34.190629992007935,1325,4.160004138946533,-8.0,2,0
tree_1724091,-9.750007276502604,39.04160130513169,135,0.0,-2.0,2,0
tree_2821232,-10.561318417671814,30.52938251275197,1221,2.7802884578704834,6.0,2,0
tree_856195,-1.1578055885272223,30.877740864350322,1365,8.489114761352539,0.0,2,0
tree_3326509,-9.934886065279523,32.8375915820577,1196,3.821913480758667,-6.0,1,0
tree_3944972,-9.742868255716038,29.34449680352717,1215,0.9409788846969604,2.0,3,0
tree_4990235,-16.244826192979183,34.45937555339807,252,0.0,4.0,3,0
tree_79598,-32.58542941748533,26.586252960402415,874,6.464860916137695,14.0,2,0
tree_1752566,-5.595302297369156,29.907311161189952,1092,27.790790557861328,8.0,2,0
tree_4225726,-17.168734094848954,29.944165631396682,1126,5.577047348022461,6.0,2,0
tree_4367693,-16.917401323072532,30.115354979939518,1169,2.9058332443237305,-10.0,2,0
tree_2006088,-4.182422751281669,31.433224459881234,1086,2.937457323074341,-2.0,2,0
tree_663885,-6.9439930837922885,38.62584364111051,68,8.349489212036133,-16.0,2,0
tree_4265883,-19.80382648507964,30.975716232696634,1289,13.984087944030762,6.0,2,0
tree_3340252,-12.56907771709741,31.10487855381075,1458,1.3276339769363403,-10.0,3,0
tree_2287768,-11.418165898798811,31.359814279238353,1357,2.9836342334747314,6.0,2,0
tree_1310721,-10.247620658561896,35.705814693564626,812,3.7646756172180176,6.0,2,0
tree_4646227,-10.534001964618405,33.96654232766806,2119,25.798524856567383,-4.0,1,0
tree_3410976,-11.82662401439551,25.86411492210002,1431,5.959010601043701,12.0,2,0
tree_1432216,-3.9631865888879485,30.394463492177852,1143,3.3427867889404297,-2.0,2,0
tree_1623412,-9.48821791275585,34.95750619117956,1740,6.721583366394043,-6.0,2,0
tree_1081178,-7.3573205377393505,39.32259155801459,11,4.641172409057617,8.0,3,0
tree_539897,-5.902882169833746,38.71265787952004,81,1.3149398565292358,-6.0,3,0
tree_3308699,-16.94509234061443,26.647400613148324,1311,3.445741653442383,-6.0,3,0
tree_4937752,-14.48596499615483,33.84385462128355,1260,0.0,8.0,3,0
tree_2228375,-15.773989712745834,26.616115560157347,992,0.9274099469184875,-4.0,2,0
tree_931810,-7.9271401431570885,39.034480120749336,34,1.8722110986709595,4.0,2,0
tree_6846,-33.94421560869346,22.285900363560273,315,5.57247257232666,14.0,3,0
tree_1535562,-9.411231533068106,34.99257256186386,1682,0.0,-8.0,2,0
tree_57136,-27.078604603218647,30.784380665594327,1177,9.68595027923584,-2.0,2,0
tree_2911331,-10.429703590978306,31.403896952252726,1218,4.677049160003662,14.0,3,0
tree_719574,-6.558615275248227,32.885486786472754,1137,2.0839502811431885,-2.0,2,0
tree_3857492,-12.707720087051149,27.912157740442446,1259,2.083533525466919,-2.0,3,0
tree_4956415,-11.073892083765418,33.34696361359492,1128,2.1045236587524414,2.0,2,0
tree_2193302,-14.177662749319586,25.263465091998754,1171,1.3321934938430786,4.0,3,0
tree_150005,-34.36466424702287,19.471070528067294,269,6.773390293121338,-2.0,3,0
tree_3126049,-14.841868146735612,24.945161081500625,1159,0.0,2.0,2,0
tree_17555,-26.189664971809997,30.52061146097984,1741,4.522059917449951,-6.0,2,0
tree_225797,-33.77780641647992,25.14381849253269,343,10.106355667114258,16.0,4,0
tree_2368872,-8.615397931655409,30.35323910293875,1014,0.9274099469184875,-4.0,3,0
tree_579404,-7.534636691129624,34.28528333006944,1259,1.8704732656478882,-6.0,2,0
tree_4725603,-13.436742977380069,33.018831744375,1068,0.953506350517273,2.0,2,0
tree_2143746,-16.77922269962835,25.766304540492687,1030,0.9274099469184875,10.0,2,0
tree_1994669,-8.185772463358004,38.2801339955379,117,0.9274099469184875,-6.0,2,0
tree_4073011,-13.091840429098138,27.096240347885026,1239,5.301962375640869,-14.0,2,0
tree_389581,-8.426827007206233,35.05937435474553,1863,0.9274099469184875,6.0,3,0
tree_4328534,-17.414024784697958,30.206222541206635,1141,3.8822147846221924,14.0,2,0
tree_4274425,-19.47632334910825,31.392280994008495,1197,18.3968563079834,6.0,2,0
tree_3151100,-9.944080731651729,32.27678827897002,1291,4.721373558044434,-2.0,1,0
tree_1265117,-7.877198211358496,31.091929324351543,1846,33.87250518798828,-6.0,1,0
