"tree_ID","latitude","longitude","rainyear","GUD","GUD_DOY","SRS","SRS_DOY","rain_sum","rain_var","ant_rain_sum"
"tree_122934",-25.93581,25.93206,2021,26,207,141,321,679.573674917221,28.0546698571582,835.569588878616
"tree_122934",-25.93581,25.93206,2023,181,362,159,339,490.000392839313,20.7204784774906,601.805592358112
"tree_1229571",-10.21571,40.02663,2022,86,267,159,339,988.587795734405,71.115244045341,900.967161178589
"tree_122991",-28.59867,31.65952,2020,101,282,115,295,1058.82735908532,71.5898666933112,750.696847915649
"tree_1229943",-7.07588,32.35164,2019,21,202,133,313,1207.95192276046,44.2953254610743,930.879434525967
"tree_1229943",-7.07588,32.35164,2020,51,232,127,307,902.985161570734,27.7608014430387,1207.95192276046
"tree_1229943",-7.07588,32.35164,2021,61,242,120,300,1197.59546613693,57.2252662669068,902.985161570734
"tree_1229943",-7.07588,32.35164,2023,66,247,122,302,1399.35974806547,75.5963204537115,1126.4929704692
"tree_1230441",-6.84041,34.37183,2021,71,252,163,343,1376.98716807365,130.880372845383,804.814419480397
"tree_1230826",-6.17603,34.26419,2021,56,237,163,343,1376.21510648727,104.903828245812,782.978969727876
"tree_1230826",-6.17603,34.26419,2022,81,262,150,330,722.56185651292,38.5770866285716,1376.21510648727
"tree_1230826",-6.17603,34.26419,2023,66,247,143,323,1142.53459285037,65.0961912049637,722.56185651292
"tree_123106",-28.85135,30.10152,2019,46,227,125,305,571.768891386688,19.240236369716,723.387782549166
"tree_1231698",-10.42647,35.3437,2020,106,287,162,342,1248.51646769978,105.064540512994,1545.26897416534
"tree_1231883",-6.68788,32.54383,2019,56,237,134,314,1281.00861935942,55.2580595580459,1067.78973543644
"tree_1231883",-6.68788,32.54383,2020,86,267,127,307,1043.02931906838,35.8100335198337,1281.00861935942
"tree_1231883",-6.68788,32.54383,2021,76,257,140,320,1227.23235464096,60.4461356049271,1043.02931906838
"tree_1231883",-6.68788,32.54383,2023,66,247,122,302,1511.86774671078,80.1465473168459,1231.52959732918
"tree_1232061",-3.89242,34.84158,2021,101,282,164,344,620.758953332901,28.3467525158014,579.48758224491
"tree_1232061",-3.89242,34.84158,2022,131,312,151,331,662.529502606019,24.8967231206637,620.758953332901
"tree_1232329",-3.04549,35.48937,2021,141,322,164,344,628.632068276405,28.1889742322075,656.5529575455
"tree_123296",-26.50248,29.10333,2019,66,247,117,297,632.723871714912,37.9768343174174,699.739581611357
"tree_123296",-26.50248,29.10333,2021,41,222,85,265,888.061892151832,43.9418818695354,842.464916726342
"tree_123296",-26.50248,29.10333,2022,21,202,105,285,750.526481866836,37.908455705872,888.061892151832
"tree_1233314",-6.49948,34.76225,2019,101,282,140,320,1168.27330283809,61.5159935442599,679.175296396018
"tree_1233314",-6.49948,34.76225,2021,166,347,163,343,1254.67085647583,117.686500620133,741.028603669314
"tree_1234031",-10.65283,35.28249,2020,101,282,161,341,1234.37309356406,70.775586935579,1459.42887228861
"tree_1234747",-5.8176,34.3684,2020,126,307,131,311,749.216517716646,27.2110264011345,1243.69088790612
"tree_1234747",-5.8176,34.3684,2021,81,262,163,343,1207.65049672127,84.1761643311274,749.216517716646
"tree_1234747",-5.8176,34.3684,2022,141,322,142,322,671.057264283481,37.1031610255685,1207.65049672127
"tree_1234783",-7.56529,34.19009,2019,51,232,140,320,1300.45669896901,56.736164109773,799.739925444126
"tree_1234783",-7.56529,34.19009,2020,91,272,131,311,863.762788170927,27.4491980789608,1300.45669896901
"tree_1234783",-7.56529,34.19009,2021,56,237,163,343,1250.15540289879,64.8354486117892,863.762788170927
"tree_1234783",-7.56529,34.19009,2022,141,322,156,336,829.891516262862,32.2159593876081,1250.15540289879
"tree_1234966",-5.05595,33.75901,2019,91,272,134,314,1368.54397570067,58.201638451465,834.148140251636
"tree_1234966",-5.05595,33.75901,2020,81,262,129,309,974.642299101156,44.9267113370313,1368.54397570067
"tree_1234966",-5.05595,33.75901,2021,116,297,179,359,1012.68218374252,64.0626764561691,974.642299101156
"tree_1234966",-5.05595,33.75901,2022,86,267,132,312,782.650691528805,36.7904587438404,1012.68218374252
"tree_1235303",-8.52554,35.19108,2019,121,302,139,319,2034.39447749406,160.469556936311,1718.89152407646
"tree_1235303",-8.52554,35.19108,2020,131,312,146,326,1411.64470187575,192.156191901273,2034.39447749406
"tree_1235524",-6.87242,35.61107,2020,121,302,151,331,544.146075285646,19.9734915845197,991.613838208592
"tree_1235524",-6.87242,35.61107,2021,121,302,177,357,844.495335578919,43.6182652424493,544.146075285646
"tree_1235524",-6.87242,35.61107,2023,116,297,146,326,732.828928351402,29.5806473255434,577.38936159327
"tree_123613",-25.46199,27.05015,2021,76,257,83,263,625.066113948822,23.3996527175625,738.488048135123
"tree_123613",-25.46199,27.05015,2022,101,282,111,291,532.903824329377,21.9409027359458,625.066113948822
"tree_123613",-25.46199,27.05015,2023,106,287,155,335,462.990305847319,15.6235587221545,532.903824329377
"tree_1236341",-6.47829,34.86375,2019,76,257,140,320,1151.66705815255,59.2343809850153,656.287769782357
"tree_1236341",-6.47829,34.86375,2020,46,227,133,313,722.548441172781,28.3578325656481,1151.66705815255
"tree_1236341",-6.47829,34.86375,2021,76,257,163,343,1222.84452438354,105.603225840458,722.548441172781
"tree_1236555",-7.68428,35.78704,2019,66,247,141,321,974.672396098744,42.0432213946709,716.364291559905
"tree_1236555",-7.68428,35.78704,2020,131,312,132,312,611.876645285636,16.6693503892226,974.672396098744
"tree_1236555",-7.68428,35.78704,2021,101,282,162,342,968.949644804001,45.4146143548859,611.876645285636
"tree_1236555",-7.68428,35.78704,2023,136,317,145,325,964.291013598442,33.8655062346999,654.119571812946
"tree_123658",-25.85287,26.69551,2021,66,247,89,269,584.72029876709,27.0797389053478,773.620949311402
"tree_123658",-25.85287,26.69551,2022,101,282,111,291,547.895817041397,22.0465737705679,584.72029876709
"tree_123658",-25.85287,26.69551,2023,71,252,155,335,493.097760498524,33.4382955374264,547.895817041397
"tree_123674",-24.20814,29.24828,2019,136,317,106,286,912.955252766609,84.6123219304532,773.881236851487
"tree_123674",-24.20814,29.24828,2021,61,242,86,266,982.967842340469,67.1632734301513,1297.12586263422
"tree_123674",-24.20814,29.24828,2022,61,242,108,288,860.674723219592,55.0239862507258,982.967842340469
"tree_123674",-24.20814,29.24828,2023,66,247,114,294,836.538418810938,56.0012445090861,860.674723219592
"tree_1236888",-2.98482,34.43862,2019,71,252,113,293,1046.4775903821,34.4186790522938,918.713267525658
"tree_1236888",-2.98482,34.43862,2021,46,227,117,297,959.856111764908,26.0543861899946,1010.77545508742
"tree_1236888",-2.98482,34.43862,2022,121,302,125,305,959.114418334328,33.901735450657,959.856111764908
"tree_1236896",-7.25257,33.921,2019,81,262,140,320,1210.99333551119,59.8949384504756,801.208913628012
"tree_1236896",-7.25257,33.921,2020,81,262,131,311,879.70724276292,31.8581370834745,1210.99333551119
"tree_1236896",-7.25257,33.921,2022,96,277,146,326,830.971219695522,33.2581580614582,1299.8168861866
"tree_1237079",-6.78074,31.31225,2021,86,267,139,319,1055.56320643425,37.3089906961201,957.087860742458
"tree_1237339",-10.35147,35.5257,2020,121,302,163,343,1329.58761674049,104.162823049685,1561.69669610131
"tree_1237434",-9.43738,35.00186,2020,41,222,165,345,1206.58268824592,43.704442031345,1795.71915999055
"tree_1239473",-10.51049,35.9072,2020,121,302,164,344,1324.85026936152,86.4850092793168,1336.48403242801
"tree_1239686",-6.44359,32.54347,2020,81,262,127,307,1080.29032355872,39.1791658523203,1154.8142307637
"tree_1239686",-6.44359,32.54347,2021,91,272,140,320,1301.34858775139,73.9505692267514,1080.29032355872
"tree_1239686",-6.44359,32.54347,2023,81,262,122,302,1487.24489080906,83.1493037311476,1185.00573908995
"tree_1240597",-3.09561,35.37363,2020,131,312,132,312,571.394212254323,21.6009232888406,795.870005577337
"tree_1240597",-3.09561,35.37363,2021,126,307,194,9,563.697058796883,28.0822019959586,571.394212254323
"tree_1240597",-3.09561,35.37363,2022,71,252,155,335,614.117717389017,30.1729237213003,563.697058796883
"tree_1240631",-5.87836,32.10959,2021,71,252,120,300,1218.79806888103,64.705468500458,986.132856815851
"tree_1240631",-5.87836,32.10959,2022,86,267,126,306,1200.81625440519,51.7958967428734,1218.79806888103
"tree_1240811",-3.23218,35.2366,2021,106,287,114,294,824.479965925217,41.301081526587,875.105299280141
"tree_1240867",-8.41213,35.39589,2019,191,7,139,319,1668.79169908166,92.5066691193959,1440.66844397783
"tree_1240867",-8.41213,35.39589,2020,146,327,146,326,1189.95391597599,107.961938361971,1668.79169908166
"tree_1240957",-6.74955,34.28754,2019,76,257,140,320,1170.94604385044,63.4922381984199,751.539679408074
"tree_1240957",-6.74955,34.28754,2020,66,247,131,311,749.711653106177,33.1532056914412,1170.94604385044
"tree_1240957",-6.74955,34.28754,2021,51,232,163,343,1273.11097979546,84.8757850159888,749.711653106177
"tree_1240957",-6.74955,34.28754,2022,96,277,156,336,690.389097837731,36.3533735175291,1273.11097979546
"tree_1240957",-6.74955,34.28754,2023,141,322,143,323,1047.94270825386,51.4147293956762,690.389097837731
"tree_1241072",-5.14682,33.86232,2020,91,272,129,309,950.988873501192,41.3202289523914,1295.64820653222
"tree_1241072",-5.14682,33.86232,2021,91,272,171,351,982.367159843445,47.1202342364259,950.988873501192
"tree_1241072",-5.14682,33.86232,2022,81,262,132,312,721.741864405573,29.4485351927102,982.367159843445
"tree_1242710",-10.19335,35.01728,2019,141,322,140,320,1379.43186346584,91.9785162723744,1234.71548012644
"tree_124333",-23.29386,30.3661,2019,136,317,135,315,514.453602552414,42.6459015377272,503.966184378587
"tree_124333",-23.29386,30.3661,2020,76,257,121,301,865.948272716866,66.9924575597228,514.453602552414
"tree_124333",-23.29386,30.3661,2021,66,247,129,309,541.208457946777,26.8447290296195,865.948272716866
"tree_124333",-23.29386,30.3661,2022,126,307,115,295,527.698910713196,26.5216980852071,541.208457946777
"tree_1243503",-6.97014,30.89721,2021,96,277,135,315,1039.65162062645,29.2236632534222,910.080130818279
"tree_1244077",-6.96995,34.16061,2019,91,272,140,320,1179.06993629411,61.5333512056535,808.196830034256
"tree_1244077",-6.96995,34.16061,2020,106,287,131,311,796.384521321101,35.3672474502416,1179.06993629411
"tree_1244077",-6.96995,34.16061,2021,96,277,163,343,1241.67231953144,85.5054022716088,796.384521321101
"tree_1244121",-5.61802,34.78308,2020,96,277,131,311,818.091270055622,34.0266329680789,1256.6188689433
"tree_1244121",-5.61802,34.78308,2021,116,297,164,344,1225.57923340797,99.9311391569275,818.091270055622
"tree_1244121",-5.61802,34.78308,2022,141,322,137,317,670.834943005815,33.410132760436,1225.57923340797
"tree_1244710",-4.1305,30.60793,2022,61,242,102,282,1505.25955044283,74.3083799284834,1259.85993289948
"tree_1244845",-6.30088,33.24823,2019,41,222,134,314,1257.47779425547,52.5083522267448,997.858295258135
"tree_1244845",-6.30088,33.24823,2020,71,252,129,309,1015.87092652973,36.4770896560593,1257.47779425547
"tree_1244845",-6.30088,33.24823,2021,56,237,120,300,1314.36225748062,80.3103005798279,1015.87092652973
"tree_1244845",-6.30088,33.24823,2022,126,307,133,313,1051.62916580174,49.5722445606692,1314.36225748062
"tree_1244981",-5.88368,32.03036,2021,91,272,120,300,1252.18041694164,63.7634307629736,1054.47535100717
"tree_12451",-30.95484,29.89202,2020,66,247,114,294,741.650479083881,44.8912464525116,756.403450556099
"tree_12451",-30.95484,29.89202,2021,51,232,38,218,1061.98011016846,58.7246196780531,741.650479083881
"tree_124521",-27.25755,31.04247,2020,151,332,117,297,918.015419691801,52.5643873610842,676.843237940222
"tree_1245266",-6.21299,32.06164,2021,76,257,139,319,1262.36264920235,64.1506260428681,997.641755077675
"tree_124606",-28.98468,30.75445,2023,136,317,105,285,834.997447833419,35.1243543554756,988.870875120163
"tree_1246401",-6.18072,32.79101,2020,81,262,128,308,1019.31585173588,34.6194482332988,1224.89927989244
"tree_1246401",-6.18072,32.79101,2023,51,232,121,301,1451.68971538544,79.7731362159986,1112.69823142886
"tree_124647",-25.66032,26.97289,2023,121,302,155,335,469.177959375366,23.468656628959,544.412880659104
"tree_124655",-25.47011,31.818,2020,76,257,141,321,805.62389211977,55.4104324537572,569.992259159593
"tree_124675",-27.83368,24.79838,2019,76,257,174,354,504.871565985289,19.5071061486235,426.37606216639
"tree_124675",-27.83368,24.79838,2020,66,247,117,297,650.114647425578,48.694443667351,504.871565985289
"tree_124675",-27.83368,24.79838,2021,86,267,149,329,734.168882369995,38.2892328535416,650.114647425578
"tree_124675",-27.83368,24.79838,2022,41,222,116,296,491.614033719394,15.3934595457547,734.168882369995
"tree_1246964",-6.75748,30.4792,2021,81,262,136,316,954.317291498184,25.9357351576878,888.782182875822
"tree_1247043",-5.51092,34.7728,2020,131,312,131,311,783.778390584513,30.1637680975925,1205.54151519749
"tree_1247043",-5.51092,34.7728,2021,121,302,164,344,1202.41651916504,90.7986559445013,783.778390584513
"tree_1247043",-5.51092,34.7728,2022,151,332,133,313,682.060777187348,26.9150455734484,1202.41651916504
"tree_1247363",-6.11022,32.02891,2021,76,257,140,320,1227.15396344662,59.8794818336723,994.623612249102
"tree_1248146",-7.46784,32.87467,2019,86,267,133,313,1312.30161255432,50.8352664823918,1115.25156446005
"tree_1248146",-7.46784,32.87467,2020,81,262,128,308,1163.51392971624,46.94725894585,1312.30161255432
"tree_1248146",-7.46784,32.87467,2021,81,262,121,301,1357.0696284771,69.5333456769704,1163.51392971624
"tree_1248146",-7.46784,32.87467,2022,61,242,132,312,1225.07218644023,64.220910565014,1357.0696284771
"tree_1248146",-7.46784,32.87467,2023,91,272,121,301,1375.75236856937,68.069576236731,1225.07218644023
"tree_1248184",-10.73874,35.27816,2020,246,62,162,342,1316.79409509455,71.8023786452188,1472.86323132524
"tree_1248576",-7.32685,33.9576,2019,81,262,140,320,1210.04346616287,58.3816241270378,796.574132978916
"tree_1248576",-7.32685,33.9576,2021,41,222,162,342,1237.39173185825,67.3017921729941,848.531489043902
"tree_1248576",-7.32685,33.9576,2022,141,322,146,326,851.859252938612,35.8715290142443,1237.39173185825
"tree_1249020",-7.28989,32.16269,2019,61,242,132,312,1253.73287479337,44.0169241631373,957.106734097004
"tree_1249020",-7.28989,32.16269,2020,101,282,127,307,1020.64818015442,29.8660461414424,1253.73287479337
"tree_1249020",-7.28989,32.16269,2021,76,257,120,300,1321.42629718781,68.0473063176191,1020.64818015442
"tree_12498",-28.33796,30.94854,2019,136,317,89,269,571.906011162004,21.1549219807357,718.261840376304
"tree_124998",-27.55007,30.49564,2019,1,182,124,304,695.966334283352,24.5140383446084,830.831653028727
"tree_124998",-27.55007,30.49564,2022,36,217,74,254,955.870096892118,64.5416773639259,1026.56394028664
"tree_124998",-27.55007,30.49564,2023,21,202,80,260,1049.0319287777,73.788836511537,955.870096892118
"tree_1250230",-10.70413,35.48721,2020,111,292,147,327,1277.60479724087,67.2960454812827,1469.63308199839
"tree_1250399",-6.71871,32.74125,2019,21,202,132,312,1290.76120983754,54.7053116119014,1063.22543036938
"tree_1250399",-6.71871,32.74125,2020,61,242,129,309,1019.18826057341,33.2531021511458,1290.76120983754
"tree_1250399",-6.71871,32.74125,2021,41,222,140,320,1261.18094801903,68.7819076955652,1019.18826057341
"tree_1250399",-6.71871,32.74125,2023,51,232,121,301,1444.19251006842,88.724604415562,1227.96235691218
"tree_1250938",-4.26608,32.68356,2021,81,262,118,298,1258.12597775459,83.6686375032717,1206.07410589149
"tree_1250938",-4.26608,32.68356,2022,61,242,125,305,1099.48800123145,56.3948532319158,1258.12597775459
"tree_1252397",-5.72845,34.36155,2019,86,267,139,319,1212.1723971698,62.8935068684493,739.51631963253
"tree_1252397",-5.72845,34.36155,2020,116,297,133,313,759.430360379105,29.3738469215203,1212.1723971698
"tree_1252397",-5.72845,34.36155,2021,116,297,164,344,1181.56538009644,81.9098096941842,759.430360379105
"tree_1252397",-5.72845,34.36155,2022,141,322,133,313,667.274227174231,37.1122873444093,1181.56538009644
"tree_125263",-26.10799,30.70983,2020,81,262,71,251,1097.98179018799,117.140319066078,891.549684097059
"tree_125263",-26.10799,30.70983,2021,61,242,84,264,1120.95948529243,100.393941725676,1097.98179018799
"tree_125263",-26.10799,30.70983,2022,76,257,107,287,1293.8900372982,159.144692278808,1120.95948529243
"tree_1252978",-2.45565,35.383,2020,126,307,146,326,561.501930729253,29.2897142746,865.715632230043
"tree_1252978",-2.45565,35.383,2021,121,302,196,11,502.504281759262,21.4172006757563,561.501930729253
"tree_1253287",-11.02036,39.3133,2020,106,287,171,351,1148.83607303945,55.1499237629637,1142.56481485243
"tree_1254612",-7.53554,34.24291,2019,151,332,142,322,1172.17096209526,49.5297589692382,754.874972313643
"tree_1254612",-7.53554,34.24291,2020,101,282,132,312,811.766155233343,27.5451592675324,1172.17096209526
"tree_1254612",-7.53554,34.24291,2021,76,257,162,342,1196.16580247879,69.0541277705079,811.766155233343
"tree_1254612",-7.53554,34.24291,2022,81,262,156,336,760.832969997078,31.3433653585216,1196.16580247879
"tree_1254673",-11.58117,35.36191,2020,96,277,158,338,1464.0553090024,77.9841620385525,1292.97580713964
"tree_1254673",-11.58117,35.36191,2021,106,287,165,345,1224.67891359329,58.8142417474057,1464.0553090024
"tree_1254673",-11.58117,35.36191,2022,116,297,146,326,1222.63703051342,53.9248225464922,1224.67891359329
"tree_1255531",-7.22471,31.75947,2021,71,252,140,320,1154.37128531933,49.5358330991647,896.622554953858
"tree_1255804",-11.55232,35.46467,2019,86,267,143,323,1264.37120543343,92.1226319723353,1255.26957440376
"tree_1255804",-11.55232,35.46467,2020,81,262,162,342,1450.97235356423,83.1156002351546,1264.37120543343
"tree_1255804",-11.55232,35.46467,2021,101,282,165,345,1232.640198946,56.2785581072322,1450.97235356423
"tree_1255804",-11.55232,35.46467,2022,131,312,145,325,1190.56510959339,50.3051974745845,1232.640198946
"tree_1256282",-5.74963,32.03874,2021,71,252,140,320,1241.45522487163,74.3835630370474,1105.04945146519
"tree_1258226",-5.86123,31.99998,2021,76,257,120,300,1266.98007273674,65.3734317285936,1048.4337514321
"tree_1259087",-4.92668,33.6474,2020,96,277,113,293,998.089650036592,48.3000872076137,1341.02241376077
"tree_1259087",-4.92668,33.6474,2021,101,282,120,300,1048.19513726234,56.2601446842833,998.089650036592
"tree_1259126",-3.65236,31.74784,2021,46,227,112,292,1309.23276765645,70.8272353358884,1320.61430534748
"tree_1259290",-4.35632,36.63766,2022,86,267,165,345,557.399291992188,25.9193682539665,823.336091995239
"tree_1259636",-6.81238,33.07831,2019,61,242,134,314,1178.2730955385,44.5792458915078,896.835990905762
"tree_1259636",-6.81238,33.07831,2020,81,262,130,310,974.895925542123,30.3798308138177,1178.2730955385
"tree_1259636",-6.81238,33.07831,2021,81,262,120,300,1277.1049478054,73.4456077181559,974.895925542123
"tree_1259636",-6.81238,33.07831,2022,96,277,132,312,985.211900963448,46.6049039522368,1277.1049478054
"tree_1259667",-6.13068,32.1406,2021,96,277,140,320,1237.5676715374,66.0615347729124,995.202756190057
"tree_1259791",-10.36787,39.11111,2021,81,262,146,326,950.184068202972,33.070010577044,1119.22442416684
"tree_1259791",-10.36787,39.11111,2022,101,282,156,336,1035.29850421101,51.1025919263961,950.184068202972
"tree_1259982",-5.65192,36.5888,2023,186,2,137,317,878.029875278473,36.6596817365033,595.407207647338
"tree_1260256",-6.965,31.3072,2021,76,257,137,317,963.765268355608,30.0344793836841,833.154867265397
"tree_1260336",-5.91722,32.23607,2021,51,232,120,300,1192.09013485909,63.4041305939852,1010.40315564572
"tree_1260470",-5.24318,34.0464,2019,91,272,135,315,1185.07890051553,48.542464722173,711.004427105188
"tree_1260470",-5.24318,34.0464,2020,51,232,131,311,813.952014409006,30.9948973383237,1185.07890051553
"tree_1260470",-5.24318,34.0464,2021,116,297,173,353,816.549906849861,36.2344235230939,813.952014409006
"tree_1260470",-5.24318,34.0464,2022,81,262,132,312,646.773290660232,21.808710950435,816.549906849861
"tree_1260689",-7.14926,30.89893,2022,21,202,122,302,1247.79245957263,41.7040453481484,1057.9720505476
"tree_1260906",-7.10716,35.96255,2019,81,262,143,323,1219.25175952283,83.9633619742228,719.406001482159
"tree_1260906",-7.10716,35.96255,2021,116,297,185,365,1058.86103224754,71.9235556287584,650.979623064748
"tree_1260906",-7.10716,35.96255,2022,116,297,161,341,758.802506668493,38.2392707407043,1058.86103224754
"tree_126146",-24.9834,28.9764,2019,121,302,129,309,404.312758121654,11.5752808054338,429.276881102531
"tree_126146",-24.9834,28.9764,2022,106,287,111,291,438.722595508909,21.260883886516,535.396229982376
"tree_126146",-24.9834,28.9764,2023,61,242,114,294,438.965659871697,13.8602240617777,438.722595508909
"tree_1261611",-6.82734,30.97348,2021,111,292,136,316,1081.06449234486,35.6424267503532,937.99363525859
"tree_1261618",-6.01692,34.41906,2019,81,262,139,319,1226.01690675465,67.2675423123004,694.585273520817
"tree_1261618",-6.01692,34.41906,2020,91,272,131,311,785.988728480763,34.5530882289055,1226.01690675465
"tree_1261618",-6.01692,34.41906,2021,51,232,163,343,1308.93241786957,89.3413604924266,785.988728480763
"tree_1261618",-6.01692,34.41906,2022,156,337,163,343,644.284961157207,29.2518203926247,1308.93241786957
"tree_1263942",-7.17333,30.87576,2022,51,232,124,304,1281.10569914195,46.7212437262847,1082.60791906714
"tree_1264150",-10.97943,39.22207,2020,131,312,171,351,1049.21556465386,45.4522205250266,1070.90814500547
"tree_1264150",-10.97943,39.22207,2021,136,317,175,355,1001.48070144653,36.7584447025701,1049.21556465386
"tree_1264150",-10.97943,39.22207,2022,156,337,156,336,1167.61004025966,61.3952181582069,1001.48070144653
"tree_1264935",-5.80363,35.91,2019,86,267,139,319,1340.22410286218,66.5394333633252,834.372830115259
"tree_1264935",-5.80363,35.91,2022,141,322,150,330,708.804917223752,38.0346111974373,1184.06633925438
"tree_1264935",-5.80363,35.91,2023,81,262,137,317,1224.64062666893,67.134337894935,708.804917223752
"tree_1265046",-1.2978,34.44574,2021,76,257,346,161,1690.08122742176,61.583811008293,1700.22004271299
"tree_1265074",-7.22886,32.58945,2019,51,232,134,314,1193.30763981186,43.7994412102995,943.59806394577
"tree_1265074",-7.22886,32.58945,2020,76,257,127,307,917.177957523963,27.3171951756466,1193.30763981186
"tree_1265074",-7.22886,32.58945,2021,81,262,120,300,1240.46995425224,63.8541167753319,917.177957523963
"tree_1265074",-7.22886,32.58945,2023,66,247,127,307,1333.85098046064,75.0658434247772,1125.11396915803
"tree_1265099",-6.1315,34.37859,2021,81,262,163,343,1332.86625599861,101.58921507094,753.669832920277
"tree_1265099",-6.1315,34.37859,2022,156,337,157,337,662.231865966461,35.4467314258822,1332.86625599861
"tree_1265548",-5.13267,31.53797,2021,86,267,140,320,1116.36299943924,51.0981671694119,1145.63355418358
"tree_1265596",-8.35209,33.25915,2019,86,267,140,320,1175.84309205159,49.654944934427,903.365210056305
"tree_1265596",-8.35209,33.25915,2021,81,262,150,330,1342.0235490799,70.1618673668308,907.110160470009
"tree_1265596",-8.35209,33.25915,2023,86,267,129,309,1166.32330021262,45.6077332753808,942.661577243358
"tree_1266242",-6.15638,32.16278,2021,46,227,119,299,1253.48309826851,68.2714196583899,984.701000243119
"tree_1266791",-6.6521,34.4718,2019,151,332,140,320,1109.15754312461,58.4950358885433,707.424349427223
"tree_1266791",-6.6521,34.4718,2020,126,307,131,311,771.570689542358,30.8760996801763,1109.15754312461
"tree_1266791",-6.6521,34.4718,2021,116,297,171,351,1206.01482892036,108.850155428529,771.570689542358
"tree_126728",-26.78572,25.75005,2021,171,352,91,271,707.677235126495,26.6472605577364,599.134310331483
"tree_126728",-26.78572,25.75005,2022,121,302,110,290,509.058762162924,16.3336525398741,707.677235126495
"tree_126728",-26.78572,25.75005,2023,151,332,159,339,419.326951990986,14.2454282460905,509.058762162924
"tree_1268177",-7.66869,34.25535,2019,81,262,140,320,1273.96012443863,60.574483264846,815.267051897943
"tree_1268177",-7.66869,34.25535,2020,81,262,131,311,833.083516357467,26.0166150868522,1273.96012443863
"tree_1268177",-7.66869,34.25535,2021,101,282,162,342,1248.97675085068,67.47645333616,833.083516357467
"tree_1268177",-7.66869,34.25535,2023,141,322,145,325,1047.82171752304,38.7424420844472,840.146800943967
"tree_12685",-24.15567,29.75996,2019,86,267,99,279,764.144053697586,57.5339739131541,579.60217836839
"tree_12685",-24.15567,29.75996,2021,101,282,122,302,906.051443099976,68.5568404934327,1109.30690948143
"tree_12685",-24.15567,29.75996,2022,56,237,110,290,786.048704624176,49.3250203814195,906.051443099976
"tree_1268844",-6.39752,36.19756,2019,146,327,140,320,1187.65229836805,63.1842131943916,676.98956759274
"tree_1268844",-6.39752,36.19756,2020,86,267,132,312,662.019554569066,26.306216291094,1187.65229836805
"tree_1268844",-6.39752,36.19756,2021,86,267,153,333,1101.97369027138,71.131137780453,662.019554569066
"tree_1268844",-6.39752,36.19756,2022,96,277,165,345,687.593698122713,30.5385955200822,1101.97369027138
"tree_1268844",-6.39752,36.19756,2023,151,332,145,325,947.603201270103,45.6897369456516,687.593698122713
"tree_1269668",-7.10058,34.87791,2020,91,272,133,313,639.205421460487,23.4187535880406,1015.43482857881
"tree_1269668",-7.10058,34.87791,2021,121,302,163,343,1052.51725387573,77.5774450429575,639.205421460487
"tree_1270453",-4.88611,31.77416,2021,76,257,140,320,1150.1549808979,59.693827353223,1059.79222003782
"tree_1270560",-4.51597,35.16827,2019,146,327,136,316,1166.58331496268,63.0106691765879,677.883311532438
"tree_1270560",-4.51597,35.16827,2021,36,217,177,357,675.9980301857,41.2202086352584,778.910674806684
"tree_1270560",-4.51597,35.16827,2022,136,317,136,316,581.548644728959,22.8564376170682,675.9980301857
"tree_1270560",-4.51597,35.16827,2023,116,297,121,301,1045.51925873756,56.0830881507897,581.548644728959
"tree_1270836",-6.55888,34.99708,2021,156,337,163,343,1082.88699054718,74.1393147384716,690.586496386007
"tree_1270836",-6.55888,34.99708,2023,116,297,144,324,916.7102169469,43.6700301574452,608.49422027863
"tree_1271912",-6.66517,34.22966,2019,111,292,139,319,1177.59974880093,59.9335533824249,756.99199783802
"tree_1271912",-6.66517,34.22966,2020,86,267,131,311,755.548359654717,29.7196171637022,1177.59974880093
"tree_1271912",-6.66517,34.22966,2021,66,247,163,343,1300.14966368675,94.970784056943,755.548359654717
"tree_1271912",-6.66517,34.22966,2023,66,247,143,323,1060.53263163567,50.2172948525532,678.467498842627
"tree_1272025",-5.73539,34.21957,2019,126,307,133,313,1246.00130465976,62.5770187917782,759.275663375855
"tree_1272025",-5.73539,34.21957,2021,116,297,164,344,1215.01653409004,89.503982750605,828.52090494821
"tree_1272025",-5.73539,34.21957,2022,146,327,150,330,745.00817155093,40.076473356878,1215.01653409004
"tree_1272025",-5.73539,34.21957,2023,141,322,143,323,1121.43165719509,59.4736934524612,745.00817155093
"tree_1272156",-6.48974,32.87773,2019,116,297,133,313,1190.78723201773,40.4377009267511,952.0273052454
"tree_1272156",-6.48974,32.87773,2021,81,262,120,300,1160.63223457336,56.0755194550058,954.467066761535
"tree_1272192",-6.41636,36.16566,2020,111,292,134,314,635.975914930925,26.1728825614749,1140.60356512107
"tree_1272192",-6.41636,36.16566,2021,116,297,177,357,1044.10693359375,65.7679228138439,635.975914930925
"tree_1272192",-6.41636,36.16566,2022,126,307,165,345,670.114476856397,32.456705725503,1044.10693359375
"tree_1272192",-6.41636,36.16566,2023,151,332,145,325,914.319693207741,35.3799721569304,670.114476856397
"tree_1272217",-11.34273,35.91117,2019,101,282,141,321,1224.31831416058,84.5595051687889,1220.46127792448
"tree_1272217",-11.34273,35.91117,2020,106,287,161,341,1357.79988844185,77.1736215761458,1224.31831416058
"tree_1272217",-11.34273,35.91117,2021,121,302,165,345,1158.11084365845,55.7492452276803,1357.79988844185
