"tree_ID","rainyear","GUD","GUD_DOY","latitude","longitude"
"tree_1235524",2023,116,297,-6.87241559368238,35.6110721734821
"tree_123613",2021,76,257,-25.4619931891003,27.0501466202956
"tree_123613",2022,101,282,-25.4619931891003,27.0501466202956
"tree_123613",2023,106,287,-25.4619931891003,27.0501466202956
"tree_1236341",2019,76,257,-6.47829348797251,34.8637535915309
"tree_1236341",2020,46,227,-6.47829348797251,34.8637535915309
"tree_1236341",2021,76,257,-6.47829348797251,34.8637535915309
"tree_1236555",2019,66,247,-7.68428412248327,35.7870372192532
"tree_1236555",2020,131,312,-7.68428412248327,35.7870372192532
"tree_1236555",2021,101,282,-7.68428412248327,35.7870372192532
"tree_1236555",2023,136,317,-7.68428412248327,35.7870372192532
"tree_123658",2021,66,247,-25.8528735283443,26.695509854414
"tree_123658",2022,101,282,-25.8528735283443,26.695509854414
"tree_123658",2023,71,252,-25.8528735283443,26.695509854414
"tree_123674",2019,136,317,-24.2081385638818,29.248282780097
"tree_123674",2021,61,242,-24.2081385638818,29.248282780097
"tree_123674",2022,61,242,-24.2081385638818,29.248282780097
"tree_123674",2023,66,247,-24.2081385638818,29.248282780097
"tree_1236888",2019,71,252,-2.98481968585244,34.4386228970953
"tree_1236888",2021,46,227,-2.98481968585244,34.4386228970953
"tree_1236888",2022,121,302,-2.98481968585244,34.4386228970953
"tree_1236896",2019,81,262,-7.2525673357918,33.9210015286092
"tree_1236896",2020,81,262,-7.2525673357918,33.9210015286092
"tree_1236896",2022,96,277,-7.2525673357918,33.9210015286092
"tree_1237079",2021,86,267,-6.78073647602353,31.3122490483013
"tree_1237339",2020,121,302,-10.3514686629956,35.5257026838138
"tree_1237434",2020,41,222,-9.43737524254446,35.0018608693582
"tree_1239473",2020,121,302,-10.5104891247636,35.9072010744414
"tree_1239686",2020,81,262,-6.44358830447354,32.5434692765724
"tree_1239686",2021,91,272,-6.44358830447354,32.5434692765724
"tree_1239686",2023,81,262,-6.44358830447354,32.5434692765724
"tree_1240597",2020,131,312,-3.09561051062636,35.3736250423861
"tree_1240597",2021,126,307,-3.09561051062636,35.3736250423861
"tree_1240597",2022,71,252,-3.09561051062636,35.3736250423861
"tree_1240631",2021,71,252,-5.87836157314085,32.1095942849711
"tree_1240631",2022,86,267,-5.87836157314085,32.1095942849711
"tree_1240811",2021,106,287,-3.2321838576913,35.2366013261147
"tree_1240867",2019,191,7,-8.41212981013408,35.3958893339459
"tree_1240867",2020,146,327,-8.41212981013408,35.3958893339459
"tree_1240957",2019,76,257,-6.74954506415467,34.2875396352025
"tree_1240957",2020,66,247,-6.74954506415467,34.2875396352025
"tree_1240957",2021,51,232,-6.74954506415467,34.2875396352025
"tree_1240957",2022,96,277,-6.74954506415467,34.2875396352025
"tree_1240957",2023,141,322,-6.74954506415467,34.2875396352025
"tree_1241072",2020,91,272,-5.14681929071673,33.8623152996448
"tree_1241072",2021,91,272,-5.14681929071673,33.8623152996448
"tree_1241072",2022,81,262,-5.14681929071673,33.8623152996448
"tree_1242710",2019,141,322,-10.1933489396404,35.0172759817
"tree_124333",2019,136,317,-23.2938623202875,30.3660991503769
"tree_124333",2020,76,257,-23.2938623202875,30.3660991503769
"tree_124333",2021,66,247,-23.2938623202875,30.3660991503769
"tree_124333",2022,126,307,-23.2938623202875,30.3660991503769
"tree_1243503",2021,96,277,-6.97013679326864,30.8972137586507
"tree_1244077",2019,91,272,-6.96995397012545,34.1606113237161
"tree_1244077",2020,106,287,-6.96995397012545,34.1606113237161
"tree_1244077",2021,96,277,-6.96995397012545,34.1606113237161
"tree_1244121",2020,96,277,-5.61801695813541,34.7830750761709
"tree_1244121",2021,116,297,-5.61801695813541,34.7830750761709
"tree_1244121",2022,141,322,-5.61801695813541,34.7830750761709
"tree_1244710",2022,61,242,-4.13049651951429,30.6079295778084
"tree_1244845",2019,41,222,-6.30088369346011,33.2482346571706
"tree_1244845",2020,71,252,-6.30088369346011,33.2482346571706
"tree_1244845",2021,56,237,-6.30088369346011,33.2482346571706
"tree_1244845",2022,126,307,-6.30088369346011,33.2482346571706
"tree_1244981",2021,91,272,-5.88368128069761,32.0303560592513
"tree_12451",2020,66,247,-30.9548431806655,29.8920209036777
"tree_12451",2021,51,232,-30.9548431806655,29.8920209036777
"tree_124521",2020,151,332,-27.2575483284934,31.0424734345678
"tree_1245266",2021,76,257,-6.21299035259564,32.0616366531413
"tree_124606",2023,136,317,-28.9846785622215,30.7544511793236
"tree_1246401",2020,81,262,-6.1807153791708,32.7910118124534
"tree_1246401",2021,NA,NA,-6.1807153791708,32.7910118124534
"tree_1246401",2023,51,232,-6.1807153791708,32.7910118124534
"tree_124647",2023,121,302,-25.6603206266544,26.9728926945446
"tree_124655",2020,76,257,-25.4701087530175,31.8180047488841
"tree_124675",2019,76,257,-27.8336775619018,24.7983763930233
"tree_124675",2020,66,247,-27.8336775619018,24.7983763930233
"tree_124675",2021,86,267,-27.8336775619018,24.7983763930233
"tree_124675",2022,41,222,-27.8336775619018,24.7983763930233
"tree_124675",2023,NA,NA,-27.8336775619018,24.7983763930233
"tree_1246964",2021,81,262,-6.75747780492875,30.4791997894965
"tree_1247043",2020,131,312,-5.5109227281348,34.7727968482427
"tree_1247043",2021,121,302,-5.5109227281348,34.7727968482427
"tree_1247043",2022,151,332,-5.5109227281348,34.7727968482427
"tree_1247363",2021,76,257,-6.11022145061687,32.02891131051
"tree_1248146",2019,86,267,-7.467839357349,32.8746690073171
"tree_1248146",2020,81,262,-7.467839357349,32.8746690073171
"tree_1248146",2021,81,262,-7.467839357349,32.8746690073171
"tree_1248146",2022,61,242,-7.467839357349,32.8746690073171
"tree_1248146",2023,91,272,-7.467839357349,32.8746690073171
"tree_1248184",2020,246,62,-10.7387415894874,35.2781601479329
"tree_1248576",2019,81,262,-7.3268470411401,33.9576018300559
"tree_1248576",2021,41,222,-7.3268470411401,33.9576018300559
"tree_1248576",2022,141,322,-7.3268470411401,33.9576018300559
"tree_1249020",2019,61,242,-7.28989001160914,32.1626888012144
"tree_1249020",2020,101,282,-7.28989001160914,32.1626888012144
"tree_1249020",2021,76,257,-7.28989001160914,32.1626888012144
"tree_12498",2019,136,317,-28.337961759137,30.9485380117759
"tree_124998",2019,1,182,-27.5500742758016,30.4956404950806
"tree_124998",2022,36,217,-27.5500742758016,30.4956404950806
"tree_124998",2023,21,202,-27.5500742758016,30.4956404950806
"tree_1250230",2020,111,292,-10.7041255880095,35.4872117235205
"tree_1250399",2019,21,202,-6.71871483947115,32.741252703798
"tree_1250399",2020,61,242,-6.71871483947115,32.741252703798
"tree_1250399",2021,41,222,-6.71871483947115,32.741252703798
"tree_1250399",2023,51,232,-6.71871483947115,32.741252703798
"tree_1250938",2021,81,262,-4.26607994614537,32.6835563952675
"tree_1250938",2022,61,242,-4.26607994614537,32.6835563952675
"tree_1252397",2019,86,267,-5.728446595724,34.3615473353865
"tree_1252397",2020,116,297,-5.728446595724,34.3615473353865
"tree_1252397",2021,116,297,-5.728446595724,34.3615473353865
"tree_1252397",2022,141,322,-5.728446595724,34.3615473353865
"tree_125263",2020,81,262,-26.107987617814,30.7098289550818
"tree_125263",2021,61,242,-26.107987617814,30.7098289550818
"tree_125263",2022,76,257,-26.107987617814,30.7098289550818
"tree_1252978",2020,126,307,-2.45565370473897,35.3829980728004
"tree_1252978",2021,121,302,-2.45565370473897,35.3829980728004
"tree_1253287",2020,106,287,-11.0203605756188,39.3133032505203
"tree_1254612",2019,151,332,-7.53553742954242,34.2429129518596
"tree_1254612",2020,101,282,-7.53553742954242,34.2429129518596
"tree_1254612",2021,76,257,-7.53553742954242,34.2429129518596
"tree_1254612",2022,81,262,-7.53553742954242,34.2429129518596
"tree_1254673",2020,96,277,-11.5811683378075,35.3619065248176
"tree_1254673",2021,106,287,-11.5811683378075,35.3619065248176
"tree_1254673",2022,116,297,-11.5811683378075,35.3619065248176
"tree_1255531",2021,71,252,-7.22471133151092,31.7594656702545
"tree_1255804",2019,86,267,-11.5523179539917,35.4646709676953
"tree_1255804",2020,81,262,-11.5523179539917,35.4646709676953
"tree_1255804",2021,101,282,-11.5523179539917,35.4646709676953
"tree_1255804",2022,131,312,-11.5523179539917,35.4646709676953
"tree_1256282",2021,71,252,-5.74963178482892,32.0387391692318
"tree_1258226",2021,76,257,-5.86123416599456,31.9999762037742
"tree_1259087",2020,96,277,-4.92667793080916,33.647404465273
"tree_1259087",2021,101,282,-4.92667793080916,33.647404465273
"tree_1259126",2021,46,227,-3.6523560317554,31.7478363347071
"tree_1259290",2022,86,267,-4.35631877416395,36.6376597953095
"tree_1259636",2019,61,242,-6.81237825709878,33.0783116933269
"tree_1259636",2020,81,262,-6.81237825709878,33.0783116933269
"tree_1259636",2021,81,262,-6.81237825709878,33.0783116933269
"tree_1259636",2022,96,277,-6.81237825709878,33.0783116933269
"tree_1259667",2021,96,277,-6.13068426535113,32.1406028736967
"tree_1259791",2021,81,262,-10.3678736957712,39.1111053132518
"tree_1259791",2022,101,282,-10.3678736957712,39.1111053132518
"tree_1259982",2023,186,2,-5.6519150443437,36.5888014250669
"tree_1260256",2021,76,257,-6.96499990885507,31.3071968868077
"tree_1260336",2021,51,232,-5.91721817972057,32.236072227251
"tree_1260470",2019,91,272,-5.24318492358275,34.0463959093332
"tree_1260470",2020,51,232,-5.24318492358275,34.0463959093332
"tree_1260470",2021,116,297,-5.24318492358275,34.0463959093332
"tree_1260470",2022,81,262,-5.24318492358275,34.0463959093332
"tree_1260689",2021,NA,NA,-7.14925888258556,30.8989260534552
"tree_1260689",2022,21,202,-7.14925888258556,30.8989260534552
"tree_1260906",2019,81,262,-7.10716050953998,35.9625518958178
"tree_1260906",2021,116,297,-7.10716050953998,35.9625518958178
"tree_1260906",2022,116,297,-7.10716050953998,35.9625518958178
"tree_126146",2019,121,302,-24.983402332135,28.9764024706663
"tree_126146",2022,106,287,-24.983402332135,28.9764024706663
"tree_126146",2023,61,242,-24.983402332135,28.9764024706663
"tree_1261611",2021,111,292,-6.82734300023414,30.9734777639678
"tree_1261618",2019,81,262,-6.01691922017457,34.4190608207739
"tree_1261618",2020,91,272,-6.01691922017457,34.4190608207739
"tree_1261618",2021,51,232,-6.01691922017457,34.4190608207739
"tree_1261618",2022,156,337,-6.01691922017457,34.4190608207739
"tree_1263942",2022,51,232,-7.17332911007206,30.8757565643815
"tree_1264150",2020,131,312,-10.9794349461503,39.2220745020678
"tree_1264150",2021,136,317,-10.9794349461503,39.2220745020678
"tree_1264150",2022,156,337,-10.9794349461503,39.2220745020678
"tree_1264935",2019,86,267,-5.80363149858615,35.9099969308019
"tree_1264935",2022,141,322,-5.80363149858615,35.9099969308019
"tree_1264935",2023,81,262,-5.80363149858615,35.9099969308019
"tree_1265046",2021,76,257,-1.29780352520121,34.4457440814777
"tree_1265074",2019,51,232,-7.22885829549063,32.5894470675345
"tree_1265074",2020,76,257,-7.22885829549063,32.5894470675345
"tree_1265074",2021,81,262,-7.22885829549063,32.5894470675345
"tree_1265074",2023,66,247,-7.22885829549063,32.5894470675345
"tree_1265099",2021,81,262,-6.13149582174286,34.3785855605117
"tree_1265099",2022,156,337,-6.13149582174286,34.3785855605117
"tree_1265548",2021,86,267,-5.13266610397309,31.5379732027277
"tree_1265596",2019,86,267,-8.35209247355048,33.2591460774484
"tree_1265596",2021,81,262,-8.35209247355048,33.2591460774484
"tree_1265596",2023,86,267,-8.35209247355048,33.2591460774484
"tree_1266242",2021,46,227,-6.15637760562109,32.1627824423366
"tree_1266791",2019,151,332,-6.65209586973267,34.471798608933
"tree_1266791",2020,126,307,-6.65209586973267,34.471798608933
"tree_1266791",2021,116,297,-6.65209586973267,34.471798608933
"tree_126728",2021,171,352,-26.7857174687252,25.7500511171529
"tree_126728",2022,121,302,-26.7857174687252,25.7500511171529
"tree_126728",2023,151,332,-26.7857174687252,25.7500511171529
"tree_1268177",2019,81,262,-7.66868618699831,34.2553538437987
"tree_1268177",2020,81,262,-7.66868618699831,34.2553538437987
"tree_1268177",2021,101,282,-7.66868618699831,34.2553538437987
"tree_1268177",2023,141,322,-7.66868618699831,34.2553538437987
"tree_12685",2019,86,267,-24.155672780887,29.7599557077778
"tree_12685",2021,101,282,-24.155672780887,29.7599557077778
"tree_12685",2022,56,237,-24.155672780887,29.7599557077778
"tree_1268844",2019,146,327,-6.39752133149039,36.1975643577386
"tree_1268844",2020,86,267,-6.39752133149039,36.1975643577386
"tree_1268844",2021,86,267,-6.39752133149039,36.1975643577386
"tree_1268844",2022,96,277,-6.39752133149039,36.1975643577386
"tree_1268844",2023,151,332,-6.39752133149039,36.1975643577386
"tree_1269668",2020,91,272,-7.10057887638509,34.8779067782745
"tree_1269668",2021,121,302,-7.10057887638509,34.8779067782745
"tree_1270453",2021,76,257,-4.88611348852596,31.7741584082256
"tree_1270560",2019,146,327,-4.51596796918047,35.1682700615717
"tree_1270560",2021,36,217,-4.51596796918047,35.1682700615717
"tree_1270560",2022,136,317,-4.51596796918047,35.1682700615717
"tree_1270560",2023,116,297,-4.51596796918047,35.1682700615717
"tree_1270836",2021,156,337,-6.55888282131144,34.9970807130289
"tree_1270836",2023,116,297,-6.55888282131144,34.9970807130289
"tree_1271912",2019,111,292,-6.66516995402137,34.2296649626298
"tree_1271912",2020,86,267,-6.66516995402137,34.2296649626298
"tree_1271912",2021,66,247,-6.66516995402137,34.2296649626298
"tree_1271912",2023,66,247,-6.66516995402137,34.2296649626298
"tree_1272025",2019,126,307,-5.73538941606421,34.2195650987437
"tree_1272025",2021,116,297,-5.73538941606421,34.2195650987437
"tree_1272025",2022,146,327,-5.73538941606421,34.2195650987437
"tree_1272025",2023,141,322,-5.73538941606421,34.2195650987437
"tree_1272156",2019,116,297,-6.4897400003767,32.8777324097408
"tree_1272156",2021,81,262,-6.4897400003767,32.8777324097408
"tree_1272192",2020,111,292,-6.4163610334412,36.1656550306002
"tree_1272192",2021,116,297,-6.4163610334412,36.1656550306002
"tree_1272192",2022,126,307,-6.4163610334412,36.1656550306002
"tree_1272192",2023,151,332,-6.4163610334412,36.1656550306002
"tree_1272217",2019,101,282,-11.3427268271766,35.911169674379
"tree_1272217",2020,106,287,-11.3427268271766,35.911169674379
"tree_1272217",2021,121,302,-11.3427268271766,35.911169674379
"tree_1272217",2022,131,312,-11.3427268271766,35.911169674379
"tree_1272217",2023,116,297,-11.3427268271766,35.911169674379
"tree_1272334",2020,101,282,-10.6307421619729,35.967238411025
"tree_1272369",2019,51,232,-7.12744496023211,32.1984775462694
"tree_1272369",2020,81,262,-7.12744496023211,32.1984775462694
"tree_1272369",2021,51,232,-7.12744496023211,32.1984775462694
"tree_1272369",2023,51,232,-7.12744496023211,32.1984775462694
"tree_1272747",2019,91,272,-5.47567353430731,34.9219002692678
"tree_1272747",2020,91,272,-5.47567353430731,34.9219002692678
"tree_1272747",2021,121,302,-5.47567353430731,34.9219002692678
"tree_1272747",2022,151,332,-5.47567353430731,34.9219002692678
"tree_1272794",2019,76,257,-6.94282034021523,35.6373050649795
"tree_1272794",2020,121,302,-6.94282034021523,35.6373050649795
"tree_1272794",2021,86,267,-6.94282034021523,35.6373050649795
"tree_1272794",2023,116,297,-6.94282034021523,35.6373050649795
"tree_127346",2019,181,362,-29.108449830162,29.8921992677198
"tree_1273772",2021,76,257,-6.8390615178026,31.3984256352601
"tree_127389",2019,46,227,-30.7355178362507,28.6073405128768
"tree_127389",2020,NA,NA,-30.7355178362507,28.6073405128768
"tree_1273943",2019,81,262,-7.97563732621437,33.3135917013109
"tree_1273943",2020,91,272,-7.97563732621437,33.3135917013109
"tree_1273943",2021,101,282,-7.97563732621437,33.3135917013109
"tree_1273943",2022,91,272,-7.97563732621437,33.3135917013109
"tree_1273943",2023,81,262,-7.97563732621437,33.3135917013109
"tree_1274218",2019,91,272,-5.27653899946252,34.4068027519779
"tree_1274218",2020,51,232,-5.27653899946252,34.4068027519779
"tree_1274218",2021,201,17,-5.27653899946252,34.4068027519779
"tree_1274218",2022,81,262,-5.27653899946252,34.4068027519779
"tree_1274332",2019,81,262,-7.19270836325034,33.0244948027129
"tree_1274332",2020,86,267,-7.19270836325034,33.0244948027129
"tree_1274332",2021,81,262,-7.19270836325034,33.0244948027129
"tree_1274332",2023,66,247,-7.19270836325034,33.0244948027129
"tree_1274455",2020,126,307,-10.3625584473155,35.1173382093393
"tree_1274455",2021,146,327,-10.3625584473155,35.1173382093393
"tree_1275406",2021,171,352,-10.7460411379119,39.3800114022798
"tree_1275406",2022,141,322,-10.7460411379119,39.3800114022798
"tree_1275431",2019,101,282,-4.37118987617719,36.5761821690857
"tree_1275449",2019,81,262,-6.63974861891568,34.6309974347431
"tree_1275449",2021,96,277,-6.63974861891568,34.6309974347431
"tree_1275449",2022,146,327,-6.63974861891568,34.6309974347431
"tree_1275765",2021,161,342,-6.50993526904776,34.8890857446155
"tree_1276231",2019,91,272,-5.51588124850623,34.6895900225854
"tree_1276231",2020,96,277,-5.51588124850623,34.6895900225854
"tree_1276231",2021,91,272,-5.51588124850623,34.6895900225854
"tree_1276231",2022,86,267,-5.51588124850623,34.6895900225854
"tree_1277245",2019,96,277,-5.68887207387466,35.1571847363529
"tree_1277245",2020,126,307,-5.68887207387466,35.1571847363529
"tree_127734",2021,66,247,-27.6940408124131,26.0913462526826
"tree_127734",2023,76,257,-27.6940408124131,26.0913462526826
"tree_1277442",2021,71,252,-4.63784857827431,31.7266511456022
"tree_1277503",2021,51,232,-6.1997379042648,32.1832452570708
"tree_1278697",2022,71,252,-4.08560674920925,31.4756840201122
"tree_1278782",2020,106,287,-10.425837550365,36.1779130993961
"tree_1279795",2021,86,267,-6.69509498119105,31.2166905127259
"tree_1280385",2021,111,292,-4.62684797597546,35.2258727289801
"tree_1280385",2022,146,327,-4.62684797597546,35.2258727289801
"tree_1280385",2023,121,302,-4.62684797597546,35.2258727289801
"tree_128047",2021,166,347,-27.9126482415583,26.0848582606498
"tree_128047",2023,186,2,-27.9126482415583,26.0848582606498
"tree_1280580",2019,86,267,-11.4198915709065,35.9127927871624
"tree_1280580",2020,81,262,-11.4198915709065,35.9127927871624
"tree_1280580",2022,106,287,-11.4198915709065,35.9127927871624
"tree_1280961",2019,96,277,-5.06298373181089,34.8566324071485
"tree_1280961",2021,121,302,-5.06298373181089,34.8566324071485
"tree_1280961",2022,151,332,-5.06298373181089,34.8566324071485
"tree_128108",2019,51,232,-27.5501634578227,30.2342167776202
"tree_128108",2021,86,267,-27.5501634578227,30.2342167776202
"tree_128108",2023,76,257,-27.5501634578227,30.2342167776202
"tree_1281249",2019,91,272,-7.64029063148997,33.9886996008026
"tree_1281249",2020,91,272,-7.64029063148997,33.9886996008026
"tree_1281249",2021,76,257,-7.64029063148997,33.9886996008026
"tree_1281249",2022,96,277,-7.64029063148997,33.9886996008026
"tree_1281249",2023,81,262,-7.64029063148997,33.9886996008026
"tree_1281701",2020,56,237,-6.56663719804338,32.8752085585446
"tree_1281701",2021,66,247,-6.56663719804338,32.8752085585446
"tree_1281701",2022,96,277,-6.56663719804338,32.8752085585446
"tree_1281836",2021,71,252,-6.38652518829259,31.8726911642036
"tree_1281936",2019,51,232,-3.13987154768286,34.4468276430337
"tree_1281936",2020,61,242,-3.13987154768286,34.4468276430337
"tree_1281936",2021,51,232,-3.13987154768286,34.4468276430337
"tree_1282248",2019,36,217,-7.40338305162144,34.135818721859
"tree_1282248",2020,96,277,-7.40338305162144,34.135818721859
"tree_1282248",2021,101,282,-7.40338305162144,34.135818721859
"tree_1282248",2022,96,277,-7.40338305162144,34.135818721859
"tree_128235",2020,91,272,-25.1343116890867,31.8594699295801
"tree_1283770",2019,91,272,-7.06010361612297,33.9927573827613
"tree_1283770",2020,51,232,-7.06010361612297,33.9927573827613
"tree_1283770",2021,81,262,-7.06010361612297,33.9927573827613
"tree_1283770",2022,36,217,-7.06010361612297,33.9927573827613
"tree_1284458",2021,36,217,-2.29248627899127,34.6786830614086
"tree_1284458",2022,51,232,-2.29248627899127,34.6786830614086
"tree_128472",2021,76,257,-27.4538870069777,26.4885362199172
"tree_128472",2023,101,282,-27.4538870069777,26.4885362199172
"tree_1285294",2019,41,222,-6.80841411626227,33.0748826446168
"tree_1285294",2020,86,267,-6.80841411626227,33.0748826446168
"tree_1285294",2021,71,252,-6.80841411626227,33.0748826446168
"tree_1285294",2022,96,277,-6.80841411626227,33.0748826446168
"tree_1285968",2019,81,262,-5.99312099785233,32.5492393533356
"tree_1285968",2020,76,257,-5.99312099785233,32.5492393533356
"tree_1285968",2021,56,237,-5.99312099785233,32.5492393533356
"tree_1285968",2023,51,232,-5.99312099785233,32.5492393533356
"tree_1286469",2019,96,277,-6.39698178026292,32.2421098500774
"tree_1286469",2020,91,272,-6.39698178026292,32.2421098500774
"tree_1286469",2021,86,267,-6.39698178026292,32.2421098500774
"tree_1287301",2019,91,272,-5.90288216983375,34.5088492795861
"tree_1287301",2021,116,297,-5.90288216983375,34.5088492795861
"tree_1287301",2022,156,337,-5.90288216983375,34.5088492795861
"tree_1287301",2023,151,332,-5.90288216983375,34.5088492795861
"tree_1287850",2021,96,277,-6.47568045475519,36.4296917812779
"tree_1287850",2022,156,337,-6.47568045475519,36.4296917812779
"tree_1288140",2021,86,267,-6.80778092391268,31.2102025206931
"tree_128816",2019,91,272,-28.3033457576591,29.757971407809
"tree_128816",2021,51,232,-28.3033457576591,29.757971407809
"tree_1288412",2020,86,267,-4.17088259775535,34.2725748920671
"tree_1288412",2021,116,297,-4.17088259775535,34.2725748920671
"tree_1288412",2022,136,317,-4.17088259775535,34.2725748920671
"tree_1288823",2019,116,297,-8.89360570548095,33.7595508567671
"tree_1288823",2021,111,292,-8.89360570548095,33.7595508567671
"tree_1288823",2023,136,317,-8.89360570548095,33.7595508567671
"tree_1288828",2020,126,307,-6.83698803581275,36.1289655471324
"tree_1288828",2021,111,292,-6.83698803581275,36.1289655471324
"tree_1288828",2022,126,307,-6.83698803581275,36.1289655471324
"tree_1288828",2023,21,202,-6.83698803581275,36.1289655471324
"tree_1288841",2021,51,232,-6.04116781170321,32.2181288046119
"tree_1288955",2019,71,252,-7.23129296466581,33.4678320067496
"tree_1288955",2020,91,272,-7.23129296466581,33.4678320067496
"tree_1288955",2021,76,257,-7.23129296466581,33.4678320067496
"tree_1288955",2023,71,252,-7.23129296466581,33.4678320067496
"tree_1289171",2019,91,272,-11.5775609250553,35.3689385271789
"tree_1289171",2020,101,282,-11.5775609250553,35.3689385271789
"tree_1289171",2021,106,287,-11.5775609250553,35.3689385271789
"tree_1289171",2022,116,297,-11.5775609250553,35.3689385271789
"tree_1289223",2021,41,222,-4.28951698128228,31.5324751311288
"tree_129074",2020,91,272,-25.4387389771066,31.6933282834298
"tree_1291058",2020,51,232,-5.14673010869566,29.9222759043253
"tree_1291077",2021,76,257,-5.36713901466644,31.9375933800365
"tree_1291122",2021,81,262,-4.7975869553119,31.5984609085177
"tree_129239",2021,176,357,-27.0245157074404,25.7541980811326
"tree_129239",2023,186,2,-27.0245157074404,25.7541980811326
"tree_1292562",2019,26,207,-6.11094382498753,32.7493638086142
"tree_1292562",2020,51,232,-6.11094382498753,32.7493638086142
"tree_1292562",2021,51,232,-6.11094382498753,32.7493638086142
"tree_1292919",2019,91,272,-6.61720786309051,33.1726038442031
"tree_1292919",2020,86,267,-6.61720786309051,33.1726038442031
"tree_1292919",2021,86,267,-6.61720786309051,33.1726038442031
"tree_1293091",2020,51,232,-4.90044503931174,33.7402563265088
"tree_1293091",2021,96,277,-4.90044503931174,33.7402563265088
"tree_1293091",2022,71,252,-4.90044503931174,33.7402563265088
"tree_1293105",2019,106,287,-6.12329107580452,34.369930445367
"tree_1293105",2021,86,267,-6.12329107580452,34.369930445367
"tree_1293105",2022,146,327,-6.12329107580452,34.369930445367
"tree_1293460",2020,86,267,-4.25688527977316,34.3243183006913
"tree_1293460",2021,91,272,-4.25688527977316,34.3243183006913
"tree_1293460",2022,81,262,-4.25688527977316,34.3243183006913
"tree_1293770",2020,81,262,-9.39726116946766,35.1105782121423
"tree_1293972",2020,96,277,-9.31324278741864,37.9455096751842
"tree_1294056",2019,116,297,-6.92578211509002,33.8020995990191
"tree_1294056",2020,86,267,-6.92578211509002,33.8020995990191
"tree_1294056",2021,81,262,-6.92578211509002,33.8020995990191
"tree_1294220",2019,81,262,-7.35452468137884,33.9940193083594
"tree_1294220",2020,91,272,-7.35452468137884,33.9940193083594
"tree_1294220",2021,81,262,-7.35452468137884,33.9940193083594
"tree_1294353",2019,81,262,-10.7639801014499,37.1337392466064
"tree_1295031",2019,121,302,-4.12581000430712,34.582678615728
"tree_1295031",2020,111,292,-4.12581000430712,34.582678615728
"tree_1295031",2021,91,272,-4.12581000430712,34.582678615728
"tree_1295031",2022,91,272,-4.12581000430712,34.582678615728
"tree_1295182",2020,106,287,-10.2819646548755,35.4691791188604
"tree_1295218",2019,81,262,-6.98203367487924,34.0020412311546
"tree_1295218",2020,76,257,-6.98203367487924,34.0020412311546
"tree_1295218",2021,101,282,-6.98203367487924,34.0020412311546
"tree_1295218",2022,76,257,-6.98203367487924,34.0020412311546
"tree_1295384",2019,86,267,-5.6777867486558,34.2450800749716
"tree_1295384",2020,116,297,-5.6777867486558,34.2450800749716
"tree_1295384",2021,116,297,-5.6777867486558,34.2450800749716
"tree_1295384",2022,66,247,-5.6777867486558,34.2450800749716
"tree_1295431",2021,126,307,-2.57329370873097,36.3975996309962
"tree_1296165",2021,51,232,-5.78091237871884,31.987446129814
"tree_1296205",2021,76,257,-4.83617155672737,31.4590961641933
"tree_129707",2019,21,202,-28.8279099464855,27.9241170494678
"tree_1297238",2022,51,232,-4.43537863584155,30.667966914392
"tree_129777",2019,111,292,-25.3705860766057,29.6411429602087
"tree_129777",2020,101,282,-25.3705860766057,29.6411429602087
"tree_129777",2021,106,287,-25.3705860766057,29.6411429602087
"tree_129777",2022,61,242,-25.3705860766057,29.6411429602087
"tree_1298950",2021,86,267,-5.68382437148216,32.1269936972816
"tree_1298950",2022,111,292,-5.68382437148216,32.1269936972816
"tree_1299043",2021,76,257,-5.7862320862756,31.6985275952581
"tree_1299750",2022,66,247,-9.96915425687526,39.6698351343496
"tree_1299815",2019,41,222,-7.28772288849716,34.1868442152136
"tree_1299815",2020,81,262,-7.28772288849716,34.1868442152136
"tree_1299815",2021,71,252,-7.28772288849716,34.1868442152136
"tree_1299815",2022,96,277,-7.28772288849716,34.1868442152136
"tree_1299815",2023,86,267,-7.28772288849716,34.1868442152136
"tree_1300349",2019,141,322,-6.51849674307038,35.9916698256968
"tree_1300349",2020,111,292,-6.51849674307038,35.9916698256968
"tree_1300349",2021,121,302,-6.51849674307038,35.9916698256968
"tree_1300349",2022,126,307,-6.51849674307038,35.9916698256968
"tree_1300349",2023,151,332,-6.51849674307038,35.9916698256968
"tree_1300687",2021,51,232,-3.35802860762165,31.2073174823116
"tree_1300687",2022,36,217,-3.35802860762165,31.2073174823116
"tree_1303197",2020,106,287,-10.0019687815276,35.241381482444
"tree_1303475",2022,56,237,-3.44556076130079,31.2158789563342
"tree_1303920",2019,111,292,-3.78099663804626,35.1963980710169
"tree_1303920",2020,136,317,-3.78099663804626,35.1963980710169
"tree_1303920",2021,91,272,-3.78099663804626,35.1963980710169
"tree_1303920",2022,136,317,-3.78099663804626,35.1963980710169
"tree_1303920",2023,66,247,-3.78099663804626,35.1963980710169
"tree_1305837",2021,36,217,-9.24220484853619,39.1509518402653
"tree_130601",2019,41,222,-30.7485874614383,28.9778427603065
"tree_130601",2020,56,237,-30.7485874614383,28.9778427603065
"tree_1306870",2020,86,267,-6.50867334344963,32.5078633546606
"tree_1306870",2023,56,237,-6.50867334344963,32.5078633546606
"tree_1307007",2020,111,292,-10.9603232390352,35.5815930564177
