"tree_id_num","lon_tr","lat_tr"
"tree_956820",31.92542475,-6.040177412
"tree_4368495",31.51542226,-16.8517758
"tree_3167755",22.40599805,-14.88522821
"tree_4113013",29.90232405,-13.4046503
"tree_3550405",30.77494374,-13.0902168
"tree_4534455",32.74574348,-20.14250987
"tree_2907990",29.2959976,-10.65642219
"tree_2638747",25.5809635,-15.5971208
"tree_4198943",32.85968882,-19.83375565
"tree_274804",29.19626845,-26.28026115
"tree_221753",32.12098573,-28.09672761
"tree_1610898",31.02936692,-2.981572432
"tree_194957",28.4391269,-30.41964114
"tree_5046873",22.40905631,-19.8710731
"tree_3342024",32.53361498,-12.19027711
"tree_672341",38.27111875,-4.861322235
"tree_2875141",26.88799995,-16.76407654
"tree_4136486",31.06550043,-20.71819001
"tree_2601853",30.61439254,-10.69248108
"tree_1285655",32.7492751,-6.689507828
"tree_2774224",32.49277854,-10.14411555
"tree_2758571",23.3581271,-14.29692747
"tree_3496574",30.67533168,-11.33919722
"tree_507887",34.38129027,-9.407176027
"tree_4763696",34.90866442,-13.55961161
"tree_4971195",33.80121307,-10.43213416
"tree_4915974",33.20498325,-13.60585714
"tree_4961955",33.47271874,-10.89161453
"tree_1024121",38.86401335,-9.412584861
"tree_456322",34.0482885,-1.372174139
"tree_4525665",31.43392971,-16.1711643
"tree_4187002",31.17367639,-21.43404907
"tree_4766637",33.48389693,-10.94353933
"tree_3056730",29.81965956,-10.06478599
"tree_26222",27.54117631,-31.36456428
"tree_4666495",33.21580085,-13.53689452
